Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
15000000.05,300,0.86,0.14,710.6413996415,16.0375038458,9.5438650018,1.2762783965
15000000.05,300,0.88,0.12,717.2166128940,14.0682394180,5.9592769411,0.7834805596
15000000.05,300,0.9,0.1,723.9360345738,11.8703878145,8.2894922558,0.4742077045
15000000.05,300,0.92,0.08,730.6969184497,9.7183199514,1.8725796719,0.4924113317
15000000.05,300,0.94,0.06,737.2947722434,7.4322824325,5.5847697990,0.5139805010
15000000.05,300,0.96,0.04,745.7895215051,5.0127725469,3.1185987288,0.1616669252
15000000.05,300,0.98,0.02,753.5660473318,2.5716471661,3.5860828974,0.0817615974
15600000.048,300,0.02,0.98,56.7530174705,203.7325720648,0.6691705583,0.8808047601
15600000.048,300,0.04,0.96,105.7346918888,190.4577738177,1.8606680672,0.9799199573
15600000.048,300,0.06,0.94,151.1903520537,177.4495556256,1.0249715629,0.5677745872
15600000.048,300,0.08,0.92,190.0977130233,166.9241024795,0.8722992799,0.6348425121
15600000.048,300,0.1,0.9,226.4735159630,156.2829136076,3.5769046510,1.1316737640
15600000.048,300,0.12,0.88,257.0600688572,147.9284584592,4.9487140262,1.2318531024
15600000.048,300,0.14,0.86,288.9966890465,139.0519824744,2.0456250909,1.0263887570
15600000.048,300,0.16,0.84,317.4156601623,130.3714383543,4.8219098796,1.7358072127
15600000.048,300,0.18,0.82,340.3426178967,123.8738271678,4.6771487076,1.3759355793
15600000.048,300,0.2,0.8,363.7743960529,117.4267073908,2.5706296139,1.7339276663
15600000.048,300,0.22,0.78,387.0621476334,110.6929833886,5.5000679972,1.0904321502
15600000.048,300,0.24,0.76,407.3928990454,105.1497029398,7.6362494015,2.1918254160
15600000.048,300,0.26,0.74,423.2355495898,100.9320954990,3.8837072267,1.9993410898
15600000.048,300,0.28,0.72,445.1325900121,94.2790980773,4.4711103698,1.2537694636
15600000.048,300,0.3,0.7,460.8931344973,90.0176960522,7.1401818539,2.3843255515
15600000.048,300,0.32,0.68,477.0158367166,85.2209126930,1.2215217383,0.5641097372
15600000.048,300,0.34,0.66,490.8492074195,81.5277462284,4.6375547071,1.5350866255
15600000.048,300,0.36,0.64,502.4268891776,77.6505496823,3.4754215126,1.0094105374
15600000.048,300,0.38,0.62,518.7555384889,73.0368681318,3.3790271280,0.4661381161
15600000.048,300,0.4,0.6,529.6088138528,69.7597336420,5.8059987658,1.7568491918
15600000.048,300,0.42,0.58,538.5223676647,66.9443485622,6.1953834558,1.8921812850
15600000.048,300,0.44,0.56,546.9100971792,64.5393926679,4.2339392729,1.5294193770
15600000.048,300,0.46,0.54,561.4444154022,60.6178047907,8.0351218138,1.5881322745
15600000.048,300,0.48,0.52,572.2218585919,57.8742282420,3.3737140608,1.2655177320
15600000.048,300,0.5,0.5,582.2207035698,54.7800961031,3.6292374616,1.8842251742
15600000.048,300,0.52,0.48,592.4384980390,51.5534861754,5.1513926488,0.8310826971
15600000.048,300,0.54,0.46,596.0376166906,50.4498361282,6.9865514514,1.2759949672
15600000.048,300,0.56,0.44,605.2884145486,47.6586192936,4.9881822517,1.4897254992
15600000.048,300,0.58,0.42,611.7797941503,45.5902948976,7.4805878179,1.4833482216
15600000.048,300,0.6,0.4,619.1648841132,43.0624091632,4.4945932671,0.9456990470
15600000.048,300,0.62,0.38,628.5747113152,41.1821263132,6.8967608300,0.5363631818
15600000.048,300,0.64,0.36,634.8067703401,38.9641842343,5.3322903996,1.5159684868
15600000.048,300,0.66,0.34,643.9214521730,36.4820490876,5.3324229315,1.2782819245
15600000.048,300,0.68,0.32,648.8750934872,35.0615264916,3.2561880872,0.8470053387
15600000.048,300,0.7,0.3,656.4009366945,32.6440389145,5.4864020946,1.8481754978
15600000.048,300,0.72,0.28,660.5875273822,31.3654094456,6.2644311205,0.7535422021
15600000.048,300,0.74,0.26,668.6393767386,29.0887209599,5.9594812033,1.7738535680
15600000.048,300,0.76,0.24,678.5245643810,26.4695661182,3.8674905143,0.9363210624
15600000.048,300,0.78,0.22,683.8630039705,24.5105458437,3.9123911240,0.9143235310
15600000.048,300,0.8,0.2,689.0566895774,22.7365502287,2.6098294760,0.2745327535
15600000.048,300,0.82,0.18,697.2865717843,20.8638593240,2.4259700302,0.6137761554
15600000.048,300,0.84,0.16,702.9679837497,18.8089617309,3.4412422825,0.5839323168
15600000.048,300,0.86,0.14,709.2182279483,16.7160049532,5.9636458278,0.7502992908
15600000.048,300,0.88,0.12,718.9416584706,14.0892581662,3.2731753435,0.6579257377
15600000.048,300,0.9,0.1,724.4884092248,12.0841226254,5.2896984539,0.2674182492
15600000.048,300,0.92,0.08,731.0396180480,9.7601585324,3.8836642679,0.6922404592
15600000.048,300,0.94,0.06,738.7681350161,7.4145126390,2.9662831232,0.3436883571
15600000.048,300,0.96,0.04,747.3248047942,4.9664252123,1.0152017805,0.1888482202
15600000.048,300,0.98,0.02,753.1942514556,2.5163817823,6.1516144401,0.0917187150
16200000.046,300,0.02,0.98,56.2632907429,205.0360991361,0.7920883438,2.7258825059
16200000.046,300,0.04,0.96,105.7466031776,190.6058333284,2.5905822314,2.0922142724
16200000.046,300,0.06,0.94,148.8084580033,179.5529886248,2.6044897820,0.5610492736
16200000.046,300,0.08,0.92,187.9649558525,168.3014935432,1.9981162321,1.3910340213
16200000.046,300,0.1,0.9,225.4846971434,157.6782733804,3.7004678533,0.7081753033
16200000.046,300,0.12,0.88,256.7781077391,148.9190912937,2.6308363007,0.7206290746
16200000.046,300,0.14,0.86,287.5328734900,140.0916148513,3.3744496507,1.5461470205
16200000.046,300,0.16,0.84,312.9031911619,132.9409306015,4.0729511379,1.2960241660
16200000.046,300,0.18,0.82,340.4078117444,125.0519711068,5.2953325436,1.9056726810
16200000.046,300,0.2,0.8,363.9337891003,118.3644949812,3.2587945221,1.2519374889
16200000.046,300,0.22,0.78,384.9814909852,112.1162576504,3.4544048759,1.4283037177
16200000.046,300,0.24,0.76,405.2825096382,106.3505232570,2.3712926095,1.0766052131
16200000.046,300,0.26,0.74,425.0724339846,101.2243688188,4.8711322154,1.3290910320
16200000.046,300,0.28,0.72,439.8177911483,96.2564185869,4.1464972597,0.7349912383
16200000.046,300,0.3,0.7,458.6389912921,91.1592395210,5.3385816942,1.3634762609
16200000.046,300,0.32,0.68,473.2136806007,86.7937383325,4.2245490458,1.6064788585
16200000.046,300,0.34,0.66,486.8540156849,82.7514749921,6.6789849643,2.2991257790
16200000.046,300,0.36,0.64,499.9442492649,78.9919701753,4.2716447576,1.0411721750
16200000.046,300,0.38,0.62,515.5794069774,74.4739338751,4.3128638836,1.2746668674
16200000.046,300,0.4,0.6,527.7621094642,71.1293006922,4.7082119407,1.3246661067
16200000.046,300,0.42,0.58,537.0461861901,68.1111211594,3.9841377650,1.1444820747
16200000.046,300,0.44,0.56,546.3452656843,65.6605141351,4.8014889382,0.6909311490
16200000.046,300,0.46,0.54,560.0804364493,61.1186411158,5.7505737715,1.5635010418
16200000.046,300,0.48,0.52,567.9619816541,58.8417868670,4.3046975591,0.7140937507
16200000.046,300,0.5,0.5,578.4987440699,56.0946961428,10.2804145866,2.4333063157
16200000.046,300,0.52,0.48,586.0458639304,53.6818167771,5.4049016506,1.1966700885
16200000.046,300,0.54,0.46,596.1645492029,51.4144773245,4.3578809624,0.8908380700
16200000.046,300,0.56,0.44,604.4048878847,48.4683715437,9.1674082197,1.5305820608
16200000.046,300,0.58,0.42,610.9990137178,45.9630627297,6.3559455400,1.8480514576
16200000.046,300,0.6,0.4,619.3937445242,43.6659522425,3.9064684539,1.0782868074
16200000.046,300,0.62,0.38,627.9316835734,41.5647073149,3.1481108062,0.9771629984
16200000.046,300,0.64,0.36,634.5819106673,39.6768325195,6.6305988862,1.2715372760
16200000.046,300,0.66,0.34,642.0086446780,37.3557527026,7.5347972700,1.2758861070
16200000.046,300,0.68,0.32,649.2369784437,35.3797914496,4.5137817930,1.2715553000
16200000.046,300,0.7,0.3,656.1801686858,33.2456259904,5.7559515744,1.1295609756
16200000.046,300,0.72,0.28,663.2848432704,30.8231655234,7.6255140046,0.8461123463
16200000.046,300,0.74,0.26,670.8844273570,29.0192994159,6.6663931564,0.7406350748
16200000.046,300,0.76,0.24,675.8687106889,27.0292814606,5.8082135078,1.1747607416
16200000.046,300,0.78,0.22,682.1963328015,25.3408858582,9.0619226554,1.0856404544
16200000.046,300,0.8,0.2,687.0488645499,23.3283904402,4.6338025581,0.4237733115
16200000.046,300,0.82,0.18,697.2864808584,21.1046798089,8.6794045932,1.0020176285
16200000.046,300,0.84,0.16,701.9856206668,18.9882841432,2.5483468975,0.6250481265
16200000.046,300,0.86,0.14,709.0579256421,16.9287451861,3.6352413567,0.6171036147
16200000.046,300,0.88,0.12,715.2908029998,14.6992328499,4.7636403388,0.4460140087
16200000.046,300,0.9,0.1,726.8322962622,12.1035500489,2.7813280005,0.3629778456
16200000.046,300,0.92,0.08,733.8629571898,9.9023168803,7.4029530977,0.7138078371
16200000.046,300,0.94,0.06,740.8855257151,7.4486266642,4.6578528745,0.3515486175
16200000.046,300,0.96,0.04,749.4258288369,5.0111480695,4.8586187100,0.3249456360
16200000.046,300,0.98,0.02,755.9906765404,2.6104025553,2.1936756709,0.0683900127
16800000.044,300,0.02,0.98,56.4777848666,206.0408218255,1.1720859234,0.9287300123
16800000.044,300,0.04,0.96,105.1818626085,192.4658267873,2.2186210469,0.6373378640
16800000.044,300,0.06,0.94,148.8292800272,179.9719048758,3.0321886308,1.3239446526
16800000.044,300,0.08,0.92,187.6198012558,169.3990103595,3.5113147010,2.5829276329
16800000.044,300,0.1,0.9,223.4645971236,159.3691222752,2.1734515024,0.8479876314
16800000.044,300,0.12,0.88,255.7691033767,150.1409635117,5.1843103608,1.8015338628
16800000.044,300,0.14,0.86,286.6309798006,141.0680583731,2.0671799246,0.5928904986
16800000.044,300,0.16,0.84,312.6264128183,133.7032746338,6.2675092415,0.9828576763
16800000.044,300,0.18,0.82,335.9111638451,126.5680726480,4.7462546455,1.2182487937
16800000.044,300,0.2,0.8,360.5099755231,120.4013244075,5.2260523433,1.1999424263
16800000.044,300,0.22,0.78,382.8851041618,113.4478649738,9.8387300779,2.4816814411
16800000.044,300,0.24,0.76,403.4857235514,107.4501618396,7.8497191154,1.6589744137
16800000.044,300,0.26,0.74,421.9698615007,102.4235315060,6.2017639237,1.2849545088
16800000.044,300,0.28,0.72,441.4229964303,96.3008099180,4.9399001467,1.9597018163
16800000.044,300,0.3,0.7,451.6693416222,93.8442022732,7.3459531775,1.6331539803
16800000.044,300,0.32,0.68,470.9703575738,87.8758723424,8.4239055793,2.3501862852
16800000.044,300,0.34,0.66,483.8800123790,84.3774442490,3.1019827501,1.1399972459
16800000.044,300,0.36,0.64,500.4879859583,79.5049071993,6.0350070336,1.0923644896
16800000.044,300,0.38,0.62,511.5533004475,75.5550401545,2.5260350893,0.7639697815
16800000.044,300,0.4,0.6,525.4090389141,72.1653194358,2.4739749921,1.5810877354
16800000.044,300,0.42,0.58,534.9359786347,69.1215129434,6.6398479076,2.3003296732
16800000.044,300,0.44,0.56,544.8110735056,66.2933972652,6.1253330435,1.3833896313
16800000.044,300,0.46,0.54,557.3956683311,62.8120427607,7.3055061193,1.9858775926
16800000.044,300,0.48,0.52,567.0234448398,59.4887598520,4.2825706290,0.9136921124
16800000.044,300,0.5,0.5,576.2277795790,56.8480226679,8.0430386169,1.7258779031
16800000.044,300,0.52,0.48,584.3394581568,54.6178472797,7.1129192692,1.5028459217
16800000.044,300,0.54,0.46,593.4205883443,51.9360671770,4.3576962377,0.6172316235
16800000.044,300,0.56,0.44,603.7736805058,49.0872974292,2.7474038002,0.9932290192
16800000.044,300,0.58,0.42,610.3110685969,46.9471645020,7.9539483558,1.2341714474
16800000.044,300,0.6,0.4,617.3091780636,45.0252419867,5.4889820110,1.2136861046
16800000.044,300,0.62,0.38,626.9088584790,42.4804152738,7.1972321878,1.6204620319
16800000.044,300,0.64,0.36,633.1035469719,39.9523637764,5.2060865893,0.9355893449
16800000.044,300,0.66,0.34,638.1763011738,38.8084664731,5.3225074993,1.1965585822
16800000.044,300,0.68,0.32,648.7516161578,35.8235721505,1.7919885892,0.5277605002
16800000.044,300,0.7,0.3,653.4903996448,34.0390340087,4.5653939079,0.6218462970
16800000.044,300,0.72,0.28,660.6857273202,31.8781144014,2.2972740949,0.8216537444
16800000.044,300,0.74,0.26,667.3896916024,29.9310953681,5.0844345839,1.4400742879
16800000.044,300,0.76,0.24,678.1936851456,27.5380412570,6.4595296760,0.9473411864
16800000.044,300,0.78,0.22,682.4737476262,25.4626553572,6.9604986162,1.1067146912
16800000.044,300,0.8,0.2,689.1906233817,23.2277391472,5.3208108633,1.1061592218
16800000.044,300,0.82,0.18,692.6729932182,21.5921556363,3.4749475273,0.3796632139
16800000.044,300,0.84,0.16,704.1241061673,18.7620839548,4.3868003474,0.4895314906
16800000.044,300,0.86,0.14,708.8886216751,16.9258277573,5.6384272373,0.6090931694
16800000.044,300,0.88,0.12,716.2405236960,14.6726444648,2.2602199121,0.5853222854
16800000.044,300,0.9,0.1,726.1356222580,12.2581737743,3.3046659639,0.6570684700
16800000.044,300,0.92,0.08,731.7487488962,10.1253675717,6.5492525307,0.2545285187
16800000.044,300,0.94,0.06,740.8823433097,7.5300494493,7.0215032366,0.3805824080
16800000.044,300,0.96,0.04,749.9799310794,5.1383877475,4.8767485347,0.1546600014
16800000.044,300,0.98,0.02,755.6330650997,2.6204477930,4.6173785769,0.2089112174
17400000.042,300,0.02,0.98,55.6993685067,207.1108219839,0.8222291097,1.2174655471
17400000.042,300,0.04,0.96,103.8363416069,194.4732830101,2.5684214520,1.6428854156
17400000.042,300,0.06,0.94,148.0681395823,181.0448224630,2.8145391603,1.5509904091
17400000.042,300,0.08,0.92,185.6377991749,171.0681111488,2.2491379449,1.1236957067
17400000.042,300,0.1,0.9,220.8354756368,161.0670989789,3.5631736519,1.5852982121
17400000.042,300,0.12,0.88,253.7178157840,151.6713869761,4.3390888931,1.3860346937
17400000.042,300,0.14,0.86,283.4653047640,142.2004848769,3.6238415892,0.6824932208
17400000.042,300,0.16,0.84,308.3856303129,135.4072851107,5.3280643983,0.9459930249
17400000.042,300,0.18,0.82,335.5071802115,127.9839207275,6.2468721694,2.0243992337
17400000.042,300,0.2,0.8,359.8261220663,121.0433576551,5.3933797903,1.9375516097
17400000.042,300,0.22,0.78,378.4021860687,114.7930317105,8.9838005809,2.7371203606
17400000.042,300,0.24,0.76,400.4525275052,108.8871944303,2.0776948919,1.0293810464
17400000.042,300,0.26,0.74,419.1116977513,103.0765382642,4.6170733045,2.4153788704
17400000.042,300,0.28,0.72,438.1253879585,98.2670574593,1.0888608697,0.3665249599
17400000.042,300,0.3,0.7,451.0564103428,93.7906608245,4.8308475288,1.5523765145
17400000.042,300,0.32,0.68,468.1951182164,88.6077159829,5.3709407123,1.8517876182
17400000.042,300,0.34,0.66,484.6387887514,84.2043545255,5.4428973290,1.5592087827
17400000.042,300,0.36,0.64,498.5304429361,80.7529368186,4.8952951953,1.2578650874
17400000.042,300,0.38,0.62,505.9663604594,77.7484161569,8.7517765516,2.4519421613
17400000.042,300,0.4,0.6,517.9348416001,74.5920565882,6.0645558393,0.5465539412
17400000.042,300,0.42,0.58,532.7726703721,70.4070381530,6.1228468913,0.7766769135
17400000.042,300,0.44,0.56,544.3706285988,67.1653769451,5.0451120397,0.8589572691
17400000.042,300,0.46,0.54,553.9014781317,63.8093392678,3.2626819599,1.2289412768
17400000.042,300,0.48,0.52,565.7045651176,60.6187993687,4.7626992332,1.4823876264
17400000.042,300,0.5,0.5,573.9511776843,58.2369839890,2.3866658429,0.6460448202
17400000.042,300,0.52,0.48,584.3781016509,55.0751210887,5.5523538208,1.3582642777
17400000.042,300,0.54,0.46,594.6014425981,52.2924576248,7.2215774818,1.3750240722
17400000.042,300,0.56,0.44,599.7142041821,50.7140291960,4.4707399212,1.3123868067
17400000.042,300,0.58,0.42,608.0879311129,47.7722995583,6.5820387864,1.2358325464
17400000.042,300,0.6,0.4,615.0608541140,45.7604340398,2.6254342432,1.3772281497
17400000.042,300,0.62,0.38,624.4565878064,43.1101157543,4.9511791280,0.8777244155
17400000.042,300,0.64,0.36,630.3127592910,41.2432928598,3.3002754333,0.9968881556
17400000.042,300,0.66,0.34,642.7972447352,38.3587183042,4.6350202900,0.8124881537
17400000.042,300,0.68,0.32,648.3694547326,36.6221851270,4.2162751933,1.2714201226
17400000.042,300,0.7,0.3,652.8525546775,34.8428850959,7.4898936174,1.5231615816
17400000.042,300,0.72,0.28,659.5781593164,32.3556776015,2.8786955573,0.6976997701
17400000.042,300,0.74,0.26,667.0168046158,30.2062950990,6.3045824694,1.5789174690
17400000.042,300,0.76,0.24,675.8544353275,27.8602513744,5.0723361474,0.7135670391
17400000.042,300,0.78,0.22,681.1338640284,25.7519780957,5.5698713595,0.9765113751
17400000.042,300,0.8,0.2,689.3979343618,23.7432620741,3.7517825457,0.9322282670
17400000.042,300,0.82,0.18,696.8275780003,21.2346380001,7.3185646345,1.3329838521
17400000.042,300,0.84,0.16,702.1857485033,19.4965466507,3.1785954834,0.5777564356
17400000.042,300,0.86,0.14,711.7547869009,16.6271891384,2.1555817404,0.2671532681
17400000.042,300,0.88,0.12,716.7830783531,14.8732839988,3.0356156121,0.5866545797
17400000.042,300,0.9,0.1,725.7569160158,12.5110618056,6.6726656793,0.5724445727
17400000.042,300,0.92,0.08,733.1751939207,10.1306056825,1.6090789407,0.5237171500
17400000.042,300,0.94,0.06,741.1453918472,7.6361709213,3.6566780997,0.3013032881
17400000.042,300,0.96,0.04,747.4724684046,5.2188822598,2.0123517159,0.1534066479
17400000.042,300,0.98,0.02,755.5529594096,2.5951523594,5.0621621660,0.0584996013
18000000.04,300,0.02,0.98,55.8623985888,208.3987010282,1.6891347898,0.9280903991
18000000.04,300,0.04,0.96,103.2783295521,194.5635575393,2.4044715307,1.3948416768
18000000.04,300,0.06,0.94,146.0652245516,182.6920425364,2.9708321531,1.3387839474
18000000.04,300,0.08,0.92,186.1190697967,171.3860777334,1.9095393224,1.5086343046
18000000.04,300,0.1,0.9,218.4397608544,162.4780404736,4.4966625528,1.4745273638
18000000.04,300,0.12,0.88,254.8435689615,152.3082815707,4.1436314988,0.7408022897
18000000.04,300,0.14,0.86,282.0519530645,143.7096243722,3.6407316969,1.5779872411
18000000.04,300,0.16,0.84,309.5933076979,135.8833232911,6.9524369824,2.0804778123
18000000.04,300,0.18,0.82,332.7373054804,129.5097028279,7.2456123684,1.5363850001
18000000.04,300,0.2,0.8,356.9128572406,122.3463874375,8.2933023291,1.8974987199
18000000.04,300,0.22,0.78,378.4451940044,116.0120859576,5.8384627013,2.2442009672
18000000.04,300,0.24,0.76,398.4761628281,110.2342177126,4.9212854134,1.4694054887
18000000.04,300,0.26,0.74,416.7158011171,104.9745577551,2.5246224943,1.8110436343
18000000.04,300,0.28,0.72,434.1865702623,99.4460302132,4.7631045389,1.1775951476
18000000.04,300,0.3,0.7,452.6345197160,94.3877722994,3.5295132008,1.0768006671
18000000.04,300,0.32,0.68,465.8085869467,90.3044991930,6.9530078192,1.9010093578
18000000.04,300,0.34,0.66,482.3222704004,85.2792944213,6.0405283732,1.7678405592
18000000.04,300,0.36,0.64,494.6895524002,81.7341211621,1.6120167599,0.7184021781
18000000.04,300,0.38,0.62,505.2035833489,78.5666886251,7.0473553233,2.0784481732
18000000.04,300,0.4,0.6,521.5588739397,73.9944146717,7.5869033147,1.8802196839
18000000.04,300,0.42,0.58,530.3246732153,71.4385481431,5.8099119547,1.8418496871
18000000.04,300,0.44,0.56,543.4708262044,67.7555926792,6.4627850598,1.4724192564
18000000.04,300,0.46,0.54,555.5626937486,64.2725142395,8.4581173091,1.9514948168
18000000.04,300,0.48,0.52,564.7297488818,61.5648088038,6.3520419270,1.6594440436
18000000.04,300,0.5,0.5,572.6523925791,58.9720765842,3.6678623668,0.8390629620
18000000.04,300,0.52,0.48,580.2391561182,56.3289524129,6.1479224732,0.6333000972
18000000.04,300,0.54,0.46,589.9207607411,53.7571063312,1.7875081679,0.5485258087
18000000.04,300,0.56,0.44,601.2020241679,50.5557255320,8.3821456623,1.4008552173
18000000.04,300,0.58,0.42,607.2626879307,48.6231278795,3.2424786128,0.7005082487
18000000.04,300,0.6,0.4,615.1127727849,46.8934904430,6.1176144549,1.6501348579
18000000.04,300,0.62,0.38,623.4004838441,43.6197706710,2.4999421589,1.0716001475
18000000.04,300,0.64,0.36,627.2860189814,42.3538718004,3.5014487123,1.6392526239
18000000.04,300,0.66,0.34,640.6336636950,39.1557731085,4.1763639702,0.8134031971
18000000.04,300,0.68,0.32,646.0815780302,37.0855590143,6.0604203643,1.1713503771
18000000.04,300,0.7,0.3,653.0466814066,34.7924931443,2.8820548419,0.6776224336
18000000.04,300,0.72,0.28,661.1570870223,32.4638545346,7.1362078806,1.3864023552
18000000.04,300,0.74,0.26,666.7551199664,30.5749188561,4.7494955752,1.2211889374
18000000.04,300,0.76,0.24,675.0477410225,28.0729584547,2.0898764454,0.5194828956
18000000.04,300,0.78,0.22,681.5413937709,26.0082476921,5.7557838819,1.2977860567
18000000.04,300,0.8,0.2,689.0893319642,23.9678377851,3.5007373520,0.5187228707
18000000.04,300,0.82,0.18,696.4935163595,21.6164564920,3.2626425515,0.5567293252
18000000.04,300,0.84,0.16,704.1242880190,19.4831530003,2.3048547721,0.5273092657
18000000.04,300,0.86,0.14,710.0688394478,17.2802622017,3.0739853886,0.1876309922
18000000.04,300,0.88,0.12,717.8063580769,14.8999718416,4.8214797770,0.5021281602
18000000.04,300,0.9,0.1,726.1805396370,12.6483135687,3.8083391705,0.5293875234
18000000.04,300,0.92,0.08,734.0321702310,10.1860368293,4.3955460564,0.7305443462
18000000.04,300,0.94,0.06,741.5747437981,7.7066201958,4.4982916593,0.2689525086
18000000.04,300,0.96,0.04,749.4055523683,5.1674294249,5.3787163793,0.1315137518
18000000.04,300,0.98,0.02,756.0319568847,2.6797246415,3.3441885030,0.0513833213
18600000.038,300,0.02,0.98,55.6385391007,209.2073923950,1.6010105878,0.6442463981
18600000.038,300,0.04,0.96,104.1984993410,195.1154820207,2.0064336456,1.0210315058
18600000.038,300,0.06,0.94,145.7042488538,183.6729616592,1.9895325034,0.8932879175
18600000.038,300,0.08,0.92,186.0442378070,172.5546737236,3.8934492297,2.0870006786
18600000.038,300,0.1,0.9,219.1029741390,163.1081719379,2.7918096137,2.1820204184
18600000.038,300,0.12,0.88,252.7052653127,152.8412096125,4.4369482410,1.1249766531
18600000.038,300,0.14,0.86,280.3652782044,145.0833354973,3.5906950985,1.0295865457
18600000.038,300,0.16,0.84,308.3899947546,137.2567691954,6.3581671236,1.6431285668
18600000.038,300,0.18,0.82,329.8615930383,130.9390108628,2.8699508806,1.7276303962
18600000.038,300,0.2,0.8,356.1630825292,123.2478729311,4.4092700588,1.4809515561
18600000.038,300,0.22,0.78,377.2906173266,117.0791023820,2.2246929734,0.6664179692
18600000.038,300,0.24,0.76,398.5353555685,111.0301453285,4.8495134434,2.1971194386
18600000.038,300,0.26,0.74,417.3504636790,105.3721900370,4.9886619257,1.7934294857
18600000.038,300,0.28,0.72,433.6733846607,100.2860839394,5.6131140413,1.7366390674
18600000.038,300,0.3,0.7,449.2700807309,96.0886332793,8.0319509766,1.7399887919
18600000.038,300,0.32,0.68,466.1920213340,91.1924915786,4.7632080226,1.1319678631
18600000.038,300,0.34,0.66,477.3119822702,87.5357929737,6.4415170639,2.2726619460
18600000.038,300,0.36,0.64,492.9472309086,82.9241337318,5.6145793722,0.6196285078
18600000.038,300,0.38,0.62,506.9980962890,79.2569589054,4.8749159999,1.2597085686
18600000.038,300,0.4,0.6,518.6116937650,75.4903262797,6.4893652924,2.2069191641
18600000.038,300,0.42,0.58,529.6919200966,72.2806241779,5.5689501216,1.2238418250
18600000.038,300,0.44,0.56,540.0126426489,68.9227299550,5.2145519156,1.4168856197
18600000.038,300,0.46,0.54,550.6817931292,65.7845380110,1.4351382147,1.5743642781
18600000.038,300,0.48,0.52,562.0420711357,62.5546791285,4.0338696691,1.3792508315
18600000.038,300,0.5,0.5,570.2141244902,60.0815946416,4.5741218254,1.9061612287
18600000.038,300,0.52,0.48,581.0265741392,57.1174538465,6.8143839609,1.7403649928
18600000.038,300,0.54,0.46,587.7361758252,54.6930373760,6.9094960276,2.0791320326
18600000.038,300,0.56,0.44,598.3428602339,51.6343122137,9.1100813680,1.9100406440
18600000.038,300,0.58,0.42,606.6097492692,49.2405950507,3.7761196105,0.6596775384
18600000.038,300,0.6,0.4,614.4815654060,46.8041110339,1.7889847974,1.3143072893
18600000.038,300,0.62,0.38,620.2652689734,44.9126226052,2.8019062946,1.3114831485
18600000.038,300,0.64,0.36,629.5215223836,42.1333075540,4.0528606512,1.2146784473
18600000.038,300,0.66,0.34,637.0151778334,40.0944889717,5.9169863809,0.9717413173
18600000.038,300,0.68,0.32,643.1429448871,37.5400811575,4.2857183150,0.8930340760
18600000.038,300,0.7,0.3,653.4779428008,35.3228021306,3.7703148048,1.5263041798
18600000.038,300,0.72,0.28,661.3701263322,32.7330536450,3.4381942524,1.2464819559
18600000.038,300,0.74,0.26,666.9129672740,31.0363698926,6.4798917218,0.8754295515
18600000.038,300,0.76,0.24,673.1950355265,29.0787751799,5.3630842359,1.0515094571
18600000.038,300,0.78,0.22,681.2391561841,26.3658979387,3.2920176782,0.7646179061
18600000.038,300,0.8,0.2,688.9757655545,24.2828869409,5.6630464554,0.5830749566
18600000.038,300,0.82,0.18,695.2001868064,22.0850021849,4.8420740502,0.6158219267
18600000.038,300,0.84,0.16,703.6110114915,19.5693829124,3.6849520151,0.5802656877
18600000.038,300,0.86,0.14,710.2822424611,17.5573516308,4.7417753613,0.8834900157
18600000.038,300,0.88,0.12,717.4837530956,15.2361392036,4.5954583750,0.6460861597
18600000.038,300,0.9,0.1,724.4092127934,12.7063306184,4.0640756717,0.5894976598
18600000.038,300,0.92,0.08,732.8744111478,10.3301511806,5.0334684221,0.4085924922
18600000.038,300,0.94,0.06,740.4319874832,7.8730462468,3.3856253852,0.1203809931
18600000.038,300,0.96,0.04,750.1435976426,5.3289820437,3.8206234836,0.3776639285
18600000.038,300,0.98,0.02,759.3835753223,2.6664304489,7.5742768202,0.1325535966
19200000.036,300,0.02,0.98,54.7809263093,210.4397076820,1.2843216834,1.0156541564
19200000.036,300,0.04,0.96,102.9059881207,196.9497822148,1.6072264534,1.2974012022
19200000.036,300,0.06,0.94,144.1668742697,185.3874483576,1.8265874644,1.7161921942
19200000.036,300,0.08,0.92,183.7680905416,173.7353704127,2.4749409694,0.3249119185
19200000.036,300,0.1,0.9,218.1399782660,164.1846037006,2.7459402485,1.9830471700
19200000.036,300,0.12,0.88,251.3196460031,154.1635673605,3.5857418968,0.5926478767
19200000.036,300,0.14,0.86,279.9048296065,146.0719460232,4.4142665677,0.9060124684
19200000.036,300,0.16,0.84,306.2947899674,138.5796905377,2.0483597054,1.8037061955
19200000.036,300,0.18,0.82,332.8629650306,130.8954151941,3.5133803392,0.8144201835
19200000.036,300,0.2,0.8,356.6708125787,123.6876090148,7.2770670722,1.5538748311
19200000.036,300,0.22,0.78,374.9964667393,118.1202929312,5.6849605400,2.3042742436
19200000.036,300,0.24,0.76,395.0404379622,112.4104206684,1.1209290911,1.3865551226
19200000.036,300,0.26,0.74,414.9875731351,106.5636613211,2.4544162790,0.8752937720
19200000.036,300,0.28,0.72,430.2391146086,101.9455041696,7.0165541505,1.9447851329
19200000.036,300,0.3,0.7,447.4383791106,96.6629026130,8.4812170991,1.8254919605
