Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
2400000.088,300,0.44,0.56,953.1250698481,215.8257494946,1.2746536203,1.2520367798
2400000.088,300,0.46,0.54,973.4994666998,203.9232547852,1.2911663125,0.8386335341
2400000.088,300,0.48,0.52,990.8628184204,193.7028244420,2.6497718942,1.1903778668
2400000.088,300,0.5,0.5,1008.0715968629,183.0152078732,0.6658292967,0.7773092632
2400000.088,300,0.52,0.48,1025.3512993969,173.3715130205,2.3259302100,0.2100550677
2400000.088,300,0.54,0.46,1041.8378405057,163.4505681317,1.9983596916,1.0337818231
2400000.088,300,0.56,0.44,1057.8970191951,153.9979350933,2.7513000498,0.6529384492
2400000.088,300,0.58,0.42,1072.5882908476,145.0170427316,2.5784729048,0.8613529607
2400000.088,300,0.6,0.4,1088.3981227886,136.2571538028,1.9583643472,1.0442424360
2400000.088,300,0.62,0.38,1101.0222854774,127.8248043607,0.5411767005,0.2846670527
2400000.088,300,0.64,0.36,1115.5593365730,119.5915865966,1.1951666733,0.9214295606
2400000.088,300,0.66,0.34,1129.0594687693,111.5008036574,0.7802698236,0.7560949130
2400000.088,300,0.68,0.32,1140.7367107269,103.7560724028,0.7026566500,0.3625078781
2400000.088,300,0.7,0.3,1152.8051204834,95.8011610303,1.3810037190,0.5536172404
2400000.088,300,0.72,0.28,1165.0119868729,88.3454209439,0.9841895876,0.6622077557
2400000.088,300,0.74,0.26,1177.0043987794,80.9986759685,1.2540762246,0.4567183599
2400000.088,300,0.76,0.24,1187.7833683974,73.8378149335,0.6466420822,0.7508480616
2400000.088,300,0.78,0.22,1197.9804294504,67.0740743126,2.2844003733,0.4816355993
2400000.088,300,0.8,0.2,1210.3482452318,60.3696800922,1.7258901927,0.4022622215
2400000.088,300,0.82,0.18,1220.1296107969,54.0003930204,1.1548858075,0.2364445704
2400000.088,300,0.84,0.16,1229.8482191228,47.4130984092,1.6738963011,0.2204956651
2400000.088,300,0.86,0.14,1239.7571883612,40.9840666388,2.3612537587,0.3999550682
2400000.088,300,0.88,0.12,1249.3425494747,34.8602869850,1.3813560177,0.3657451424
2400000.088,300,0.9,0.1,1258.7291657642,28.7730468424,1.9379951552,0.2859626278
2400000.088,300,0.92,0.08,1268.1504572599,22.8840551953,0.8112842047,0.1605926658
2400000.088,300,0.94,0.06,1276.6913837995,16.9248765154,1.0821086782,0.0378948196
2400000.088,300,0.96,0.04,1285.9300471163,11.1992389964,2.6641770784,0.0971565017
2400000.088,300,0.98,0.02,1293.9480780589,5.5508886049,3.1637721066,0.0704509982
2800000.086,300,0.02,0.98,100.0689549357,716.7629849517,1.0385990890,2.2302405255
2800000.086,300,0.04,0.96,187.1076836965,671.7214393652,0.8153818308,2.5982866428
2800000.086,300,0.06,0.94,265.0988426278,629.3744835890,1.7912531410,1.4290586454
2800000.086,300,0.08,0.92,333.3996380609,593.1579226767,0.8325957917,1.2305891266
2800000.086,300,0.1,0.9,395.9544696583,559.0668703328,1.3006538925,1.1848861774
2800000.086,300,0.12,0.88,452.5264444430,528.0791654414,1.5778649572,0.9250426985
2800000.086,300,0.14,0.86,505.1018982261,499.3325794395,1.2731890614,1.1553280584
2800000.086,300,0.16,0.84,551.7089838976,473.8766102149,1.7442136283,1.9454784105
2800000.086,300,0.18,0.82,596.4752176821,448.1605350851,1.9885128787,2.1935952382
2800000.086,300,0.2,0.8,637.3641502271,425.3078415272,1.2132862215,1.2092234987
2800000.086,300,0.22,0.78,674.6956725189,404.1649892911,1.2159658270,1.8611796152
2800000.086,300,0.24,0.76,710.5995150984,383.4268597654,0.9871505678,2.1016632780
2800000.086,300,0.26,0.74,743.2973119940,365.2579947215,1.9118418593,0.9180974665
2800000.086,300,0.28,0.72,775.3780910000,346.4935529604,1.2445773239,2.5005275205
2800000.086,300,0.3,0.7,803.5897898834,330.1216525944,2.3581212110,1.0279737417
2800000.086,300,0.32,0.68,831.5905343631,313.4055708126,1.7038269437,1.1661564979
2800000.086,300,0.34,0.66,857.7003676795,297.9379107891,1.7653833467,0.9775160046
2800000.086,300,0.36,0.64,882.5948051747,283.0120918886,2.0793251777,1.3997676093
2800000.086,300,0.38,0.62,906.1709607912,269.0417898676,1.0470950507,1.5914995673
2800000.086,300,0.4,0.6,928.3995586702,255.6193900260,1.0043339170,1.2104844240
2800000.086,300,0.42,0.58,948.9946775891,243.3905507238,2.7221216906,0.8100202932
2800000.086,300,0.44,0.56,969.1902176654,230.8805996267,2.0134508022,1.1907571076
2800000.086,300,0.46,0.54,989.2363938842,218.9923224238,1.1415408651,0.8452073024
2800000.086,300,0.48,0.52,1007.3771973708,206.6571721928,0.9309715300,0.9582931733
2800000.086,300,0.5,0.5,1026.2623239640,196.2677076459,1.3985849631,1.2564841963
2800000.086,300,0.52,0.48,1042.5839000859,185.0690920724,0.9677996697,1.2710444294
2800000.086,300,0.54,0.46,1059.1256013622,175.2408467116,1.6084126931,0.7561105718
2800000.086,300,0.56,0.44,1074.1799045157,165.5282809411,1.7757707881,0.9067266695
2800000.086,300,0.58,0.42,1090.8468760791,155.4692305534,2.9763342255,0.4763639661
2800000.086,300,0.6,0.4,1105.6545185917,146.1908442273,1.6045444099,0.5789986580
2800000.086,300,0.62,0.38,1118.8672644158,137.0753790966,2.0899297216,0.6113720466
2800000.086,300,0.64,0.36,1133.1511430947,127.9087586502,1.1036435074,0.8155647608
2800000.086,300,0.66,0.34,1146.3595206027,119.5828586754,1.3211494251,1.1074048130
2800000.086,300,0.68,0.32,1158.8796848055,111.3183139084,1.1097008161,1.0290314628
2800000.086,300,0.7,0.3,1171.7147476331,103.1416025071,2.1440946939,1.0068482633
2800000.086,300,0.72,0.28,1182.9121259789,95.1962329691,2.1487187082,0.7052850706
2800000.086,300,0.74,0.26,1195.9753722836,87.1853347530,2.3119312079,0.6632668966
2800000.086,300,0.76,0.24,1206.9616876962,79.7256636385,3.0147141701,0.5467923513
2800000.086,300,0.78,0.22,1218.4297117237,72.0730258063,2.4775574019,0.1505960225
2800000.086,300,0.8,0.2,1229.3367733983,65.1799595595,1.1503265726,0.4670744246
2800000.086,300,0.82,0.18,1238.9827754239,58.1275914338,1.0880719757,0.1210204469
2800000.086,300,0.84,0.16,1250.2833382838,51.1339289684,3.2268962791,0.3201373687
2800000.086,300,0.86,0.14,1260.2705030966,44.3610794456,2.2320586148,0.4263486693
2800000.086,300,0.88,0.12,1270.3415884202,37.6697078377,1.7719944914,0.3307008667
2800000.086,300,0.9,0.1,1279.4369112721,31.0595890200,3.1114417944,0.2321409907
2800000.086,300,0.92,0.08,1289.4909303166,24.5990570737,1.8910094957,0.0714427258
2800000.086,300,0.94,0.06,1298.3969504195,18.3283054613,2.2103273322,0.0603600237
2800000.086,300,0.96,0.04,1306.7785826435,12.1486255503,3.1393708666,0.0663855543
2800000.086,300,0.98,0.02,1315.6044536392,5.9980040754,2.9498342638,0.0937413927
3200000.084,300,0.02,0.98,101.8685655759,758.4031003330,1.1659971359,2.8113952348
3200000.084,300,0.04,0.96,190.9340574227,709.6659554991,0.8640291009,2.6239880629
3200000.084,300,0.06,0.94,269.6518491364,665.6029241717,1.3878724281,1.8293498605
3200000.084,300,0.08,0.92,339.6557181334,626.1872511161,1.3373244299,2.4947994310
3200000.084,300,0.1,0.9,402.5482667034,590.6686814565,2.3260838057,1.6488351822
3200000.084,300,0.12,0.88,459.8885496355,557.4072318751,2.2526765526,1.5842787025
3200000.084,300,0.14,0.86,512.0120047808,528.1106483000,2.0965420294,2.3555861762
3200000.084,300,0.16,0.84,561.0292886035,499.0008664825,2.5601003273,2.4792891284
3200000.084,300,0.18,0.82,605.4886278209,473.4545182486,1.5580591495,1.8444220915
3200000.084,300,0.2,0.8,646.0679796914,449.7895738667,2.2414287255,1.2802018114
3200000.084,300,0.22,0.78,683.5526643765,427.7446459511,1.3208803154,0.7961554999
3200000.084,300,0.24,0.76,720.2316524681,404.9638538392,1.4209134876,1.1631025658
3200000.084,300,0.26,0.74,753.4109137871,385.3623455576,1.4947728854,1.2120494551
3200000.084,300,0.28,0.72,784.9229977063,366.6325384044,1.7473630058,2.4716872478
3200000.084,300,0.3,0.7,814.3711471525,349.0121296935,2.0937086701,2.0444318684
3200000.084,300,0.32,0.68,842.3703993504,331.7772734376,1.9589483104,2.0840148149
3200000.084,300,0.34,0.66,868.1749660436,315.1058702999,2.6970849819,1.7322834155
3200000.084,300,0.36,0.64,893.0725237647,299.1715262526,2.4310330138,1.6260853739
3200000.084,300,0.38,0.62,916.3106096875,285.7026294499,1.6795928094,1.0250361873
3200000.084,300,0.4,0.6,939.2103274601,271.3962331940,1.4549168298,1.5710274001
3200000.084,300,0.42,0.58,960.6726521215,257.5688162478,1.9625435512,2.0426976824
3200000.084,300,0.44,0.56,981.2002113665,244.1954936455,1.6939972047,1.5513416115
3200000.084,300,0.46,0.54,1001.2253328435,231.5571693744,1.9479698654,1.3721106041
3200000.084,300,0.48,0.52,1019.6916437230,219.5615768390,1.0287359350,0.8298403579
3200000.084,300,0.5,0.5,1036.9298065539,208.4454435841,1.9304307864,1.0410117759
3200000.084,300,0.52,0.48,1054.7984720767,196.8096873073,1.8214521924,0.6784014509
3200000.084,300,0.54,0.46,1071.4208379759,185.7371936584,1.4707408469,0.5937270970
3200000.084,300,0.56,0.44,1087.3030320254,175.3847881419,3.5727581438,1.2980916551
3200000.084,300,0.58,0.42,1102.9322978499,165.2988959331,1.2358117495,1.3279622093
3200000.084,300,0.6,0.4,1117.8892228227,155.2950357931,0.9727527881,0.8320785645
3200000.084,300,0.62,0.38,1133.0491795386,145.8703182487,3.1947211301,1.0809339770
3200000.084,300,0.64,0.36,1146.8719702259,136.4900888581,1.8496744601,0.5590009467
3200000.084,300,0.66,0.34,1160.5010084507,127.3027915507,1.5196540111,1.0394911987
3200000.084,300,0.68,0.32,1174.2502432038,118.5547303405,1.2728749683,0.3110434732
3200000.084,300,0.7,0.3,1185.6995187435,109.9169457217,2.6334662384,0.6339628278
3200000.084,300,0.72,0.28,1198.9266718716,101.2291660465,0.7277647246,0.7118983028
3200000.084,300,0.74,0.26,1209.8998823354,93.1987165942,2.0682946564,0.4910886399
3200000.084,300,0.76,0.24,1222.2455309467,85.2251198508,1.2711411042,0.3189608394
3200000.084,300,0.78,0.22,1233.0360318344,77.2380675622,1.4085229772,0.6830006373
3200000.084,300,0.8,0.2,1244.9443061710,69.4187160449,2.6508298929,0.5156906399
3200000.084,300,0.82,0.18,1254.5007984118,61.8563360008,1.2342144325,0.4655266312
3200000.084,300,0.84,0.16,1265.7992992092,54.4949752209,2.7357290670,0.4890618606
3200000.084,300,0.86,0.14,1275.4519215403,47.1937920721,1.4994111198,0.1625044729
3200000.084,300,0.88,0.12,1287.0400335666,40.2123383060,1.2121583563,0.2893653607
3200000.084,300,0.9,0.1,1295.5288116349,33.1609053147,2.2132442305,0.1674106326
3200000.084,300,0.92,0.08,1305.0862263773,26.3419744461,2.0603772955,0.2748638224
3200000.084,300,0.94,0.06,1314.5061341206,19.6115696352,1.2754435306,0.0471069375
3200000.084,300,0.96,0.04,1324.8324539232,12.9895365124,1.7917388240,0.0708388231
3200000.084,300,0.98,0.02,1333.1531467786,6.4338113463,2.9930035562,0.0295826998
3600000.082,300,0.02,0.98,103.2617600088,794.6452389032,1.1109109160,2.3461811203
3600000.082,300,0.04,0.96,192.7723317317,743.1426418512,0.5488021870,1.3070613671
3600000.082,300,0.06,0.94,272.1452894884,696.4561601980,1.6342082461,1.3809533509
3600000.082,300,0.08,0.92,342.2111560175,656.3756758441,1.2973315558,2.3978843524
3600000.082,300,0.1,0.9,407.0493689324,617.7040061177,2.1282438030,2.9428050959
3600000.082,300,0.12,0.88,465.2044106794,583.5439962695,1.7491454651,2.2494701691
3600000.082,300,0.14,0.86,517.6091202745,552.2157639135,2.1104585050,1.7690256198
3600000.082,300,0.16,0.84,566.2873033723,522.7320149174,1.3868426987,1.2475045051
3600000.082,300,0.18,0.82,610.4056968617,496.6755854960,1.4729535286,1.2198255371
3600000.082,300,0.2,0.8,651.9501753032,471.4368791666,1.1069263387,2.1631268920
3600000.082,300,0.22,0.78,689.4332863092,447.9327086345,2.1695245641,2.3387338184
3600000.082,300,0.24,0.76,725.8470823313,425.5279964122,2.1163576811,2.0846236776
3600000.082,300,0.26,0.74,759.4013948041,403.8938522633,1.0461666693,2.2194232275
3600000.082,300,0.28,0.72,791.6727517818,384.2823518973,0.6304836025,0.6814792403
3600000.082,300,0.3,0.7,821.4776380125,365.4521043813,2.8276341585,1.8110629616
3600000.082,300,0.32,0.68,848.6378750305,348.4760552328,1.0753796892,1.9854802637
3600000.082,300,0.34,0.66,875.1573533097,331.5004909687,2.8986054667,2.8535528835
3600000.082,300,0.36,0.64,899.6752202368,316.6024663410,2.9295840599,2.1345271054
3600000.082,300,0.38,0.62,924.7506037021,299.3886679267,0.7511742458,1.6350054958
3600000.082,300,0.4,0.6,946.6533685994,285.0356015367,1.1804682642,0.8106891423
3600000.082,300,0.42,0.58,969.3115537545,270.8404689586,1.4251587514,1.5697279035
3600000.082,300,0.44,0.56,989.3912656187,257.6801665121,2.3143820625,1.1248722803
3600000.082,300,0.46,0.54,1010.2833486466,243.9254822425,1.7153298084,1.2699627482
3600000.082,300,0.48,0.52,1028.7973582839,231.6558606895,1.5799570707,1.4553734129
3600000.082,300,0.5,0.5,1046.9346888234,219.4423818359,3.2009128174,0.7953322568
3600000.082,300,0.52,0.48,1064.9978936484,207.7483874659,2.5976202606,0.8073284275
3600000.082,300,0.54,0.46,1081.3045469507,196.6495888324,1.6264370473,0.8668362917
3600000.082,300,0.56,0.44,1096.5262570071,185.2318227775,1.2915945913,0.4693761822
3600000.082,300,0.58,0.42,1112.8848145890,174.4595765443,2.4334040895,1.5181555210
3600000.082,300,0.6,0.4,1129.2942725518,164.6043681413,2.0558673514,0.9922623028
3600000.082,300,0.62,0.38,1142.4597266042,154.2941129426,1.9062100257,0.5358247260
3600000.082,300,0.64,0.36,1157.4098413449,144.1394537199,2.3137110745,1.0687253825
3600000.082,300,0.66,0.34,1171.6367419855,135.2745699772,1.9188457832,0.7600968633
3600000.082,300,0.68,0.32,1184.2247100538,125.2592284647,2.8880376432,0.6757700575
3600000.082,300,0.7,0.3,1198.5660280218,116.1887363724,1.0055265296,0.8943944359
3600000.082,300,0.72,0.28,1209.0129513387,107.1830456314,2.9695652019,0.7126880453
3600000.082,300,0.74,0.26,1222.2201621535,98.6821369830,1.7869895755,0.4044975988
3600000.082,300,0.76,0.24,1233.6924459677,90.3320793692,1.5757166309,0.5881896964
3600000.082,300,0.78,0.22,1246.2603903255,81.8298199711,1.7315747880,0.6965376780
3600000.082,300,0.8,0.2,1256.6313700571,73.6557407999,0.6995943146,0.3242065078
3600000.082,300,0.82,0.18,1268.0101284913,66.0718180297,3.2361204816,0.7240855568
3600000.082,300,0.84,0.16,1279.3757819768,58.0633788708,2.5253872580,0.6020939386
3600000.082,300,0.86,0.14,1289.6459648455,50.3982725797,1.7078799507,0.4379812375
3600000.082,300,0.88,0.12,1300.4147598139,42.9033607518,1.3517846331,0.2888459643
3600000.082,300,0.9,0.1,1310.2679177072,35.4117392116,1.4664916834,0.1030212452
3600000.082,300,0.92,0.08,1320.4650872897,28.1203749742,2.2373887084,0.1086952638
3600000.082,300,0.94,0.06,1330.1212097003,20.8625889891,3.5530588845,0.1793911209
3600000.082,300,0.96,0.04,1339.1202396675,13.8477820956,2.0099167078,0.1733481673
3600000.082,300,0.98,0.02,1348.9950492154,6.8834205085,1.6888385574,0.0566212391
4000000.08,300,0.02,0.98,103.6360514554,827.3769521570,0.3671958048,1.2958961706
4000000.08,300,0.04,0.96,193.7602766506,772.4240727854,2.2369021763,3.2502430684
4000000.08,300,0.06,0.94,273.9427024042,723.9965440286,1.8874482948,2.6702329361
4000000.08,300,0.08,0.92,345.1877972663,681.6694685173,0.5800580179,2.1335169177
4000000.08,300,0.1,0.9,409.8473162003,642.4443897089,2.4090056237,2.8926238992
4000000.08,300,0.12,0.88,466.9381438544,608.2453812922,1.8293172120,1.1610464057
4000000.08,300,0.14,0.86,520.8810976884,574.6142938582,1.7685802030,1.6318342184
4000000.08,300,0.16,0.84,569.5433540679,544.6720865576,1.5086190875,0.9837953533
4000000.08,300,0.18,0.82,613.3860281169,516.7961453285,3.0680820914,3.9412477443
4000000.08,300,0.2,0.8,654.8629468844,490.5381598066,0.8869660955,1.1394179102
4000000.08,300,0.22,0.78,693.7125540425,466.8084660252,2.4553038042,1.3547518037
4000000.08,300,0.24,0.76,729.9979324193,443.4574670465,1.7913868291,1.1222646996
4000000.08,300,0.26,0.74,763.2344702329,421.7692236401,2.8762419684,2.9343845988
4000000.08,300,0.28,0.72,795.6542414342,401.5828926871,2.5462297589,1.6630665077
4000000.08,300,0.3,0.7,824.9067391500,382.7543769015,1.5234024279,2.6498222216
4000000.08,300,0.32,0.68,853.3860991512,363.7399944927,1.5852571376,1.9067070281
4000000.08,300,0.34,0.66,880.0994926873,346.1214560506,1.1747796386,1.3058640262
4000000.08,300,0.36,0.64,905.7718431993,330.0319835946,1.9053921412,1.6263267292
4000000.08,300,0.38,0.62,930.2958691810,313.3032948155,1.3291393595,2.0453142298
4000000.08,300,0.4,0.6,952.6672920092,298.3931653924,1.8024283138,1.4528501518
4000000.08,300,0.42,0.58,973.3745220016,283.7448909221,1.6240384898,1.1384632792
4000000.08,300,0.44,0.56,995.4507171944,269.5978138625,1.6064974396,0.8002466464
4000000.08,300,0.46,0.54,1015.4971104723,256.0832859639,0.6621840780,0.9716915400
4000000.08,300,0.48,0.52,1034.7924518087,242.9138399809,1.7251321743,0.6723139228
4000000.08,300,0.5,0.5,1053.0424903344,230.6484611674,1.2309799546,0.9369516464
4000000.08,300,0.52,0.48,1070.5026504553,218.2869886344,1.6486730429,1.7591024117
4000000.08,300,0.54,0.46,1088.4687484236,205.7846398338,0.9939134249,0.8347511232
4000000.08,300,0.56,0.44,1104.5365280836,194.6044845063,1.1821111531,1.0808175390
4000000.08,300,0.58,0.42,1120.2623309843,183.3468861956,1.8996957755,1.0293451750
4000000.08,300,0.6,0.4,1135.9383730649,172.9009152859,1.0017494091,0.6467047529
4000000.08,300,0.62,0.38,1150.9213722734,162.2768878572,1.8412460538,1.1358026458
4000000.08,300,0.64,0.36,1165.9707101979,152.0267756551,2.1136024756,1.0730883289
4000000.08,300,0.66,0.34,1179.6198535304,142.4310670516,2.4878326237,0.8407828998
4000000.08,300,0.68,0.32,1193.5474024109,132.3065572550,1.8516699987,0.5207288404
4000000.08,300,0.7,0.3,1206.1367270992,122.6252145835,1.4011104887,0.5895000728
4000000.08,300,0.72,0.28,1219.3506396166,113.4325662292,0.8897440575,0.5344187940
4000000.08,300,0.74,0.26,1232.2420293049,104.4527648576,2.5089932477,0.8111987803
4000000.08,300,0.76,0.24,1244.2133322048,95.3029941479,2.6355493417,0.6181174864
4000000.08,300,0.78,0.22,1255.9773435749,86.8636485150,1.9039188884,0.3181650263
4000000.08,300,0.8,0.2,1266.9061925660,78.1985371906,1.7635995067,0.8128863771
4000000.08,300,0.82,0.18,1278.4738467634,69.8274044179,2.3773304087,0.5867101818
4000000.08,300,0.84,0.16,1290.0597339329,61.5389098196,1.8400713471,0.4349811766
4000000.08,300,0.86,0.14,1300.3313005540,53.4618941371,4.1722382716,0.4345627728
4000000.08,300,0.88,0.12,1311.3960828650,45.5087837642,1.3533604256,0.3945393205
4000000.08,300,0.9,0.1,1321.5514414204,37.6737600869,1.1968294035,0.2324874362
4000000.08,300,0.92,0.08,1331.8384463765,29.9118847014,2.9923041489,0.2067882924
4000000.08,300,0.94,0.06,1340.6143666254,22.2527009283,1.9057724457,0.1239897968
4000000.08,300,0.96,0.04,1352.5584828613,14.7140455906,1.3027067086,0.1235065746
4000000.08,300,0.98,0.02,1359.9263401225,7.3031226868,3.9099352741,0.0922669724
4400000.078,300,0.02,0.98,104.4231352231,853.3735676106,1.5497696789,2.1873928101
4400000.078,300,0.04,0.96,194.4985763645,798.3671777698,2.0768778573,1.5738122657
4400000.078,300,0.06,0.94,274.6705018797,749.4453958413,2.7850697969,3.1830343068
4400000.078,300,0.08,0.92,346.5383667001,704.9719097759,1.3267162185,2.6918942309
4400000.078,300,0.1,0.9,409.3723092879,667.1439390974,2.0157218927,2.1665462351
4400000.078,300,0.12,0.88,467.8452884884,629.6500192120,1.4431923888,0.9835557911
4400000.078,300,0.14,0.86,521.7556834435,595.3870579918,2.5441735088,2.3974306152
4400000.078,300,0.16,0.84,570.7583700354,563.9469558523,2.6272621137,2.1070080787
4400000.078,300,0.18,0.82,614.8934770827,535.2293243825,1.1265004957,1.5421340010
4400000.078,300,0.2,0.8,656.8133865316,510.2034650359,2.2153348487,2.2566480134
4400000.078,300,0.22,0.78,695.6512453609,485.2961945866,1.2583112122,0.9160779448
4400000.078,300,0.24,0.76,731.6779163115,461.1668174304,1.5992025274,2.8344005861
4400000.078,300,0.26,0.74,765.8287888450,438.7902111924,1.9034644325,1.8977267489
4400000.078,300,0.28,0.72,798.6392394620,417.0040211149,1.4380289573,0.9236484193
4400000.078,300,0.3,0.7,827.3344105663,398.4343817059,2.7052073210,3.4320138538
4400000.078,300,0.32,0.68,856.3647481976,378.9670132606,1.6586734390,2.2649645807
4400000.078,300,0.34,0.66,882.3728892819,361.0547733437,1.2791509321,1.2787020981
4400000.078,300,0.36,0.64,908.1398504698,344.0566446327,1.8569087091,1.2028609837
4400000.078,300,0.38,0.62,933.8607679764,326.0888508048,1.8759356691,1.1346113721
4400000.078,300,0.4,0.6,956.0233527282,311.7180688128,1.1422856241,1.6949799622
4400000.078,300,0.42,0.58,978.3945313648,296.4006537184,1.6354849977,0.8692018762
4400000.078,300,0.44,0.56,999.5754659144,281.8853415078,1.8611051341,2.4284511637
