Pressure(Pa),Temperature(K),H2S_mole_frac,CO2_mole_frac,H2S_uptake,CO2_uptake,H2S_Error,CO2_Error
6500000.035,300.,0.212,0.788,203.2953454253,515.7187054079,2.8197468888,5.0748114539
6500000.035,300.,0.308,0.692,278.2685675246,427.6708225278,9.6848333241,13.8069258356
6500000.035,300.,0.404,0.596,345.4186435253,348.8186364295,11.4068997259,12.0809476489
6500000.035,300.,0.5,0.5,412.2553327366,270.6733989585,8.9389343809,10.0096505815
6500000.035,300.,0.596,0.404,460.8964055107,212.3917357873,6.9953652486,6.8051445672
6500000.035,300.,0.692,0.308,508.2105030560,155.2445546770,9.8341820881,10.2661203352
6500000.035,300.,0.788,0.212,555.0818539285,98.5763710418,2.2305641923,4.9401095589
6500000.035,300.,0.884,0.116,589.6994299998,51.5411466898,5.7504573599,3.2311833275
6500000.035,300.,0.98,0.02,623.0509515478,9.4045535016,1.2844574291,0.7710119910
6500000.035,320.,0.02,0.98,30.5206410600,666.7686679208,0.8467420418,4.6271322230
6500000.035,320.,0.116,0.884,153.6591641953,530.8611358393,3.4709538010,6.0145836026
6500000.035,320.,0.212,0.788,260.6784340393,412.6067701951,6.7883471167,7.3803715316
6500000.035,320.,0.308,0.692,344.6141669887,318.5598712911,11.4892993841,13.0786803886
6500000.035,320.,0.404,0.596,370.1291918799,284.6483412387,10.0265224605,9.3926497721
6500000.035,320.,0.5,0.5,405.5163925041,251.3160998943,3.8472831227,2.7935167222
6500000.035,320.,0.596,0.404,451.4157524664,197.0964589711,6.9056545671,7.4686913817
6500000.035,320.,0.692,0.308,501.0038716865,141.2784322061,7.4994321597,5.5513401231
6500000.035,320.,0.788,0.212,539.9540552561,91.6996476095,7.4037985292,7.1543170528
6500000.035,320.,0.884,0.116,576.2949776055,48.5647793114,4.7442050914,3.8947633336
6500000.035,320.,0.98,0.02,610.5662120881,8.5399394183,3.5548567056,0.4017189249
6500000.035,340.,0.02,0.98,25.5444663856,616.7829900628,0.6005308107,2.8743567688
6500000.035,340.,0.116,0.884,133.7662702018,501.4112472268,3.7922548772,6.0268029647
6500000.035,340.,0.212,0.788,229.8467952370,400.3145929627,5.3206712180,7.3411065372
6500000.035,340.,0.308,0.692,313.9383783881,311.1368652410,2.5790642045,3.0933710310
6500000.035,340.,0.404,0.596,381.0436948855,238.9575467779,8.2509897284,7.3372998689
6500000.035,340.,0.5,0.5,438.8122633039,177.5514889144,6.9046594969,6.9420895418
6500000.035,340.,0.596,0.404,485.1937189529,128.2744872753,7.4355249643,5.0399029746
6500000.035,340.,0.692,0.308,515.2334588498,93.2869404954,6.8164800742,5.5195240524
6500000.035,340.,0.788,0.212,544.7442355736,60.8531376573,4.2777276221,1.4865187011
6500000.035,340.,0.884,0.116,560.8432522291,46.2603541009,4.9184141318,2.9783541236
6500000.035,340.,0.98,0.02,593.8419677076,7.9328273946,3.0205790522,0.5876099287
6500000.035,360.,0.02,0.98,21.4059338453,561.1941874122,0.3864357800,4.0910099930
6500000.035,360.,0.116,0.884,114.9570902117,467.2841319402,2.0048829123,2.4916973419
6500000.035,360.,0.212,0.788,199.9421067773,380.6942453610,2.8448850371,0.8952694912
6500000.035,360.,0.308,0.692,276.9266958834,302.7816871874,3.7828670963,4.0036260258
6500000.035,360.,0.404,0.596,343.2783382318,236.3471560200,5.0832346170,3.8264471151
6500000.035,360.,0.5,0.5,402.6624647365,176.6678713246,5.8729279235,4.6581461956
6500000.035,360.,0.596,0.404,450.1145648950,129.1150969293,2.2216918118,2.9620372649
6500000.035,360.,0.692,0.308,488.8467127677,90.1251752711,5.1013613631,2.5521856576
6500000.035,360.,0.788,0.212,523.1745114579,55.8428495271,3.5978721837,2.5120197221
6500000.035,360.,0.884,0.116,550.5902342542,27.7871272558,4.5445690736,1.0831207002
6500000.035,360.,0.98,0.02,574.4249859845,4.5525673084,2.7267433122,0.1453897529
6500000.035,380.,0.02,0.98,17.5622378450,502.3154140628,0.1481994429,2.5581305606
6500000.035,380.,0.116,0.884,96.9202048861,426.6505433578,0.8160562246,3.1675593072
6500000.035,380.,0.212,0.788,170.2414710612,356.6284411240,3.2788486916,2.8577499336
6500000.035,380.,0.308,0.692,238.9241911546,290.5985300713,3.2126023655,3.6436713821
6500000.035,380.,0.404,0.596,301.3129662035,230.1882013934,3.1725005686,2.0077968214
6500000.035,380.,0.5,0.5,356.2535350438,178.1106830054,1.2132542761,1.2876394109
6500000.035,380.,0.596,0.404,405.9794460788,131.5870985153,2.3250253716,1.2089863176
6500000.035,380.,0.692,0.308,447.7631802481,91.1996462588,3.1558519021,2.2969682311
6500000.035,380.,0.788,0.212,483.2127068997,57.6230871059,1.8310506446,1.0274379485
6500000.035,380.,0.884,0.116,514.8562704448,29.2276657900,4.0845882657,0.9064343233
6500000.035,380.,0.98,0.02,540.8689198301,4.7883380853,1.6921338050,0.1153140777
6500000.035,400.,0.02,0.98,14.5931439456,443.4841949426,0.2551696236,1.8399219543
6500000.035,400.,0.116,0.884,80.1025065976,382.4471142534,0.9355494789,2.2924565356
6500000.035,400.,0.212,0.788,143.2378589197,325.3546705159,2.5309777429,2.5922728392
6500000.035,400.,0.308,0.692,203.5802041797,270.2287714617,1.6236973012,1.9403908071
6500000.035,400.,0.404,0.596,258.8331058181,220.7053607190,3.6702260493,2.4588158758
6500000.035,400.,0.5,0.5,312.9318868246,172.8643513207,3.0879329754,2.3439415330
6500000.035,400.,0.596,0.404,360.7547811733,129.3648702899,2.8818823907,2.4682301149
6500000.035,400.,0.692,0.308,402.1292153316,92.1068136485,2.2929714448,1.4509005930
6500000.035,400.,0.788,0.212,440.9784265208,58.4341458526,3.8388958898,1.3864538620
6500000.035,400.,0.884,0.116,472.5593127080,30.0525452687,2.5943323980,0.7403290301
6500000.035,400.,0.98,0.02,501.8370870565,4.9730994500,3.9137494709,0.0684627714
7000000.03,200.,0.02,0.98,40.0523775563,858.7762788112,4.4012854469,6.9529133123
7000000.03,200.,0.116,0.884,141.7692272408,735.7045697298,6.6878634834,12.5762044986
7000000.03,200.,0.212,0.788,252.4471121873,591.4916869706,33.4328646607,42.8457922524
7000000.03,200.,0.308,0.692,337.9749343469,482.5132147242,9.8138349621,21.1192069386
7000000.03,200.,0.404,0.596,399.5562816831,402.3100520721,13.8248864327,30.0291682758
7000000.03,200.,0.5,0.5,475.9302584123,306.6733143579,27.4562944879,36.8876751911
7000000.03,200.,0.596,0.404,504.6617841281,273.7796994030,27.3558332960,35.2484182068
7000000.03,200.,0.692,0.308,551.9030859976,208.8326245178,29.9610144928,42.5369407395
7000000.03,200.,0.788,0.212,589.1770718399,159.3296720956,14.0153408923,15.3700953973
7000000.03,200.,0.884,0.116,636.5964279974,100.5644651559,15.6997976213,19.3186427580
7000000.03,200.,0.98,0.02,688.0731593541,24.0297975931,16.1386935815,6.8588488412
7000000.03,220.,0.02,0.98,35.2609324491,836.0171702300,3.7939972665,4.9305864100
7000000.03,220.,0.116,0.884,139.7629896590,714.0759424712,19.6986897832,30.2649927182
7000000.03,220.,0.212,0.788,239.5958647692,582.9580214372,18.0847584259,23.1981458841
7000000.03,220.,0.308,0.692,321.9472377791,483.1994322535,16.7965502941,13.8789427983
7000000.03,220.,0.404,0.596,398.1047949317,385.0674159309,24.3307386488,28.2674132621
7000000.03,220.,0.5,0.5,459.0025936830,308.2469683635,21.7969416197,25.6101526111
7000000.03,220.,0.596,0.404,502.8160343103,256.9105867294,20.9892390298,27.6171085951
7000000.03,220.,0.692,0.308,537.1287960558,211.7835326531,11.2596987681,14.6591429538
7000000.03,220.,0.788,0.212,574.0945947996,156.9692365501,17.0313817559,17.9866697114
7000000.03,220.,0.884,0.116,630.7291386897,81.1024194912,10.1316810374,19.3924277962
7000000.03,220.,0.98,0.02,671.4113815333,16.3125554327,5.6487707786,5.7408987941
7000000.03,240.,0.02,0.98,30.1114113151,819.4987586311,3.8615431795,7.0579635066
7000000.03,240.,0.116,0.884,132.6118685056,686.8842887280,2.3656799361,7.8496449302
7000000.03,240.,0.212,0.788,226.7493954457,573.1706700293,6.0945545132,10.6579738901
7000000.03,240.,0.308,0.692,305.8116827535,475.9259992571,19.5038672453,26.3927312345
7000000.03,240.,0.404,0.596,379.6907914672,387.0175939578,23.0900509283,25.8607684062
7000000.03,240.,0.5,0.5,441.8337054451,311.1954215003,22.0259746874,33.9884041442
7000000.03,240.,0.596,0.404,495.1368634431,241.3177095457,24.1201684686,30.8160893858
7000000.03,240.,0.692,0.308,540.6130107073,182.6805262288,10.5459043753,20.3903102108
7000000.03,240.,0.788,0.212,581.3299650025,130.8265945514,7.9610657613,5.3834841183
7000000.03,240.,0.884,0.116,626.1438543090,65.6211992740,4.3215801854,6.7504746262
7000000.03,240.,0.98,0.02,663.9448358735,11.9262915377,8.2352246251,2.2305711963
7000000.03,260.,0.02,0.98,26.0822128206,790.2268119432,2.0281657258,3.3971279710
7000000.03,260.,0.116,0.884,124.7042625593,669.3144103861,8.5110503077,10.2600241845
7000000.03,260.,0.212,0.788,209.6162023847,565.7058380798,9.1076378803,10.0187217724
7000000.03,260.,0.308,0.692,290.5055487287,464.7395715111,15.9186887331,18.9113674295
7000000.03,260.,0.404,0.596,371.6533337750,371.2815085313,12.2066819601,16.9085995408
7000000.03,260.,0.5,0.5,437.4940010710,291.9339583015,6.8058895364,6.5416451716
7000000.03,260.,0.596,0.404,489.2376030615,226.3053940322,7.5640623302,9.1660192918
7000000.03,260.,0.692,0.308,533.6608128725,168.8286066487,21.8887050593,24.6102815758
7000000.03,260.,0.788,0.212,574.6475889776,116.1118794054,4.7775622867,9.4340895040
7000000.03,260.,0.884,0.116,614.6443157856,61.2849446067,7.0873887699,10.6493766494
7000000.03,260.,0.98,0.02,648.7852769256,10.9383819768,7.4232338491,0.6922532182
7000000.03,280.,0.02,0.98,24.8607070024,757.5590568456,1.5925998584,5.8789540340
7000000.03,280.,0.116,0.884,121.0918825481,644.9588254063,5.9513641678,5.7746377412
7000000.03,280.,0.212,0.788,206.0450685721,542.6034843451,10.8598493052,16.0051898384
7000000.03,280.,0.308,0.692,282.4864304876,451.3433723837,4.1051377521,4.6890442476
7000000.03,280.,0.404,0.596,356.7498947481,365.3373208060,15.5269321826,14.6386138965
7000000.03,280.,0.5,0.5,417.7937064476,288.3888496157,13.7293491752,16.8121025629
7000000.03,280.,0.596,0.404,475.2112957149,218.9708588521,13.0266754232,12.3707450659
7000000.03,280.,0.692,0.308,526.0732689950,156.1768176064,6.3024610880,8.9596040537
7000000.03,280.,0.788,0.212,565.1145174254,105.1275798650,7.0085928834,7.9073943815
7000000.03,280.,0.884,0.116,602.5761137448,57.1290868625,5.1681295812,3.7243978663
7000000.03,280.,0.98,0.02,635.9149873955,10.4624759812,4.1123597604,2.0404845431
7000000.03,300.,0.02,0.98,25.1795042814,722.8358315654,0.7442600046,1.1838758417
7000000.03,300.,0.116,0.884,119.6137649462,613.8452661785,5.3246636823,5.7688993525
7000000.03,300.,0.212,0.788,206.3243060388,511.7244229320,3.8635935217,4.0265950623
7000000.03,300.,0.308,0.692,280.4950190522,426.0727094636,12.9100250753,14.0102344593
7000000.03,300.,0.404,0.596,348.0253049001,345.4610168845,6.5431220623,6.6195356902
7000000.03,300.,0.5,0.5,408.5577902167,274.6232186848,17.2991605471,17.0846904203
7000000.03,300.,0.596,0.404,464.7961035897,207.2695179130,7.3041289126,9.4921626252
7000000.03,300.,0.692,0.308,511.0544530380,153.0905208530,2.6017907127,6.2060198058
7000000.03,300.,0.788,0.212,554.0428994285,99.1023771909,3.7942673654,2.5534527591
7000000.03,300.,0.884,0.116,589.3142312598,53.5947074292,6.6767200345,6.0409945310
7000000.03,300.,0.98,0.02,625.2032020777,9.0483059489,3.8502683652,1.3580921724
7000000.03,320.,0.02,0.98,30.2690181691,671.3794277849,0.8500063387,3.4269443023
7000000.03,320.,0.116,0.884,150.5880439240,536.4947207979,2.0974881659,4.1675381810
7000000.03,320.,0.212,0.788,256.5519872675,419.1267914454,8.1188168557,11.9224274275
7000000.03,320.,0.308,0.692,336.4952708909,330.0912717820,8.1976342474,6.0767644931
7000000.03,320.,0.404,0.596,350.1687019018,314.6197806327,6.6485821526,5.8557209038
7000000.03,320.,0.5,0.5,398.9823482085,257.3825829127,8.5505870025,6.4728535569
7000000.03,320.,0.596,0.404,456.4224226266,193.1183612997,12.3355319406,11.9929901906
7000000.03,320.,0.692,0.308,497.9354215268,143.6759655059,5.1414166401,5.7334619665
7000000.03,320.,0.788,0.212,541.1110567979,93.3429508304,11.8013138506,6.4318939674
7000000.03,320.,0.884,0.116,574.8599331206,51.0793342039,5.7533274308,3.6200342129
7000000.03,320.,0.98,0.02,610.0162393523,8.4599246541,2.6153773298,0.5670021093
7000000.03,340.,0.02,0.98,25.8392326596,620.9443033592,0.9685365546,3.8864150980
7000000.03,340.,0.116,0.884,135.6717462015,504.5084550844,1.1763554900,3.0277276808
7000000.03,340.,0.212,0.788,231.9811981785,401.5329086743,6.6038992653,7.5715666242
7000000.03,340.,0.308,0.692,314.2279449710,313.9680240075,4.6570928389,6.7319666324
7000000.03,340.,0.404,0.596,382.3348344052,240.6871386479,3.0644162489,4.6539389432
7000000.03,340.,0.5,0.5,442.1269258650,177.7748028473,4.4047331789,5.3141833223
7000000.03,340.,0.596,0.404,485.0526246315,130.5366319569,9.3662015944,6.0987723757
7000000.03,340.,0.692,0.308,510.0556204790,99.6161083478,6.7810094901,5.4783878409
7000000.03,340.,0.788,0.212,525.7800485751,86.7607362860,9.4635518097,4.8618161894
7000000.03,340.,0.884,0.116,559.5500047266,46.4914876586,3.5054506861,1.6717904841
7000000.03,340.,0.98,0.02,595.5190086282,7.6153142619,3.5327419804,0.3288408421
7000000.03,360.,0.02,0.98,21.6412550018,567.4869849172,0.1364168803,3.5897946964
7000000.03,360.,0.116,0.884,115.9380751823,471.5504646146,2.4229652660,3.9757575951
7000000.03,360.,0.212,0.788,200.5883440650,386.5531446217,2.4070083601,4.3309909849
7000000.03,360.,0.308,0.692,277.2749346567,307.2566038041,1.9139411008,3.4240953995
7000000.03,360.,0.404,0.596,345.1514918272,238.8117016848,6.8572028762,5.7669726851
7000000.03,360.,0.5,0.5,400.8332274513,181.1767942161,4.9470295544,4.3194700533
7000000.03,360.,0.596,0.404,452.5353021788,130.5837315568,5.2853149246,3.2339991286
7000000.03,360.,0.692,0.308,491.8093421864,90.3778582596,6.0077421679,3.2369034294
7000000.03,360.,0.788,0.212,523.4460899201,57.1610018423,5.0671628129,2.7234605113
7000000.03,360.,0.884,0.116,552.1277267075,28.6442854179,2.3007016823,1.5113354652
7000000.03,360.,0.98,0.02,575.4652755403,4.8169797339,1.6000775998,0.2878883584
7000000.03,380.,0.02,0.98,17.8818783171,511.1455888533,0.5389162413,2.3551110352
7000000.03,380.,0.116,0.884,98.1755086966,432.7737641181,0.6177732529,2.5758763889
7000000.03,380.,0.212,0.788,172.3656854187,361.0481657386,2.9088113726,2.5486598201
7000000.03,380.,0.308,0.692,241.1592151460,295.2900321067,2.7496401462,1.9522303082
7000000.03,380.,0.404,0.596,303.1809201078,234.9879961381,3.0920109227,1.9591352246
7000000.03,380.,0.5,0.5,360.3271417111,180.1964315023,4.0914112956,3.5073464516
7000000.03,380.,0.596,0.404,410.7285909960,131.8617855640,4.1280083373,2.6743055223
7000000.03,380.,0.692,0.308,451.4393618747,92.3280362865,2.5158563748,2.6642891500
7000000.03,380.,0.788,0.212,488.0765963522,57.8576758465,4.5163024395,2.2391374609
7000000.03,380.,0.884,0.116,517.5352356326,29.2738561312,4.6369922844,0.6811969453
7000000.03,380.,0.98,0.02,543.9970259055,4.9020863468,1.7433376986,0.1725672378
7000000.03,400.,0.02,0.98,14.8994338594,454.0603282594,0.1088172992,2.1222015579
7000000.03,400.,0.116,0.884,82.2719723210,391.3442104830,1.4747072652,1.6575386900
7000000.03,400.,0.212,0.788,146.1825002177,331.4059689142,2.5276067814,1.3946164059
7000000.03,400.,0.308,0.692,206.7340276464,276.9982023692,2.3527703267,2.7271520251
7000000.03,400.,0.404,0.596,264.2296122806,223.4795089660,2.7662315314,2.8233379339
7000000.03,400.,0.5,0.5,316.7715073912,174.7007810861,3.9747454939,1.8491642313
7000000.03,400.,0.596,0.404,365.2326286927,131.6071022064,3.7695932397,2.1178839594
7000000.03,400.,0.692,0.308,407.8840086192,92.9128714725,4.4357666761,1.9051022305
7000000.03,400.,0.788,0.212,446.1345526679,59.3708641496,4.3351394604,1.5633375520
7000000.03,400.,0.884,0.116,476.8657812185,30.3612385922,0.6199418035,0.9555720638
7000000.03,400.,0.98,0.02,507.2813744645,5.0767549401,3.4256470875,0.1661705012
7500000.025,200.,0.02,0.98,39.0909968266,867.4333307482,3.8983494360,14.2791662743
7500000.025,200.,0.116,0.884,143.7578982985,731.8697712271,14.1758776931,14.0646236783
7500000.025,200.,0.212,0.788,237.8182027988,619.4504822661,13.4697998007,17.3815684567
7500000.025,200.,0.308,0.692,323.8937491790,500.0118071852,20.0494534065,28.8068693416
7500000.025,200.,0.404,0.596,400.4553363854,407.7145038422,30.8586525406,39.0042884244
7500000.025,200.,0.5,0.5,461.8375496046,327.9435118429,15.0761017885,19.8939468261
7500000.025,200.,0.596,0.404,506.2571055787,265.9729861880,19.3720404550,20.8241207276
7500000.025,200.,0.692,0.308,549.1339694083,221.1970878157,21.2926996779,27.3472415991
7500000.025,200.,0.788,0.212,583.1315877118,174.7887973268,27.1560822390,37.4738103365
7500000.025,200.,0.884,0.116,632.6736826389,106.2038693701,14.8121549717,8.9557723828
7500000.025,200.,0.98,0.02,690.6488333804,21.4854190157,12.1582430304,7.7412553536
7500000.025,220.,0.02,0.98,33.7771232934,845.4670048141,3.0849157092,15.1005736640
7500000.025,220.,0.116,0.884,142.7230192321,708.9399947907,8.2655217980,17.3481592682
7500000.025,220.,0.212,0.788,235.2857424217,593.8876745306,18.1989967593,22.8370138725
7500000.025,220.,0.308,0.692,331.6250574897,470.1793025181,18.5900427814,29.1564546184
7500000.025,220.,0.404,0.596,386.0658938530,399.4069709436,21.6918869918,21.7675500548
7500000.025,220.,0.5,0.5,452.7396359869,313.7593491394,20.5385872452,18.8820481409
7500000.025,220.,0.596,0.404,502.7258126426,250.4563958079,15.0978962435,18.5951994413
7500000.025,220.,0.692,0.308,540.3062289308,202.2156762917,20.6487600751,23.2237548825
7500000.025,220.,0.788,0.212,592.8911268924,141.5616662864,11.6009083230,13.2216743651
7500000.025,220.,0.884,0.116,628.5885523318,92.6451857157,23.2755274088,15.7208226933
7500000.025,220.,0.98,0.02,675.4210460530,15.8428323961,6.5754823495,2.8764377092
7500000.025,240.,0.02,0.98,29.3404517064,819.5369474959,4.3498569474,10.5358512326
7500000.025,240.,0.116,0.884,129.6338508119,694.5435201843,9.5763359084,12.2656333789
7500000.025,240.,0.212,0.788,218.8730579123,581.0899494695,8.6583838959,12.0842605843
7500000.025,240.,0.308,0.692,310.9335190456,471.9658139818,27.8429113635,32.4863771838
7500000.025,240.,0.404,0.596,374.1447587517,392.4787834698,16.1328873817,17.6145426619
7500000.025,240.,0.5,0.5,446.0735616963,302.6284770990,12.1549074482,8.4061062748
7500000.025,240.,0.596,0.404,494.7503296473,237.9394498286,8.0846356688,8.1248554652
7500000.025,240.,0.692,0.308,540.5369827911,184.9408523931,19.2118762011,22.0919327488
7500000.025,240.,0.788,0.212,580.7648850560,128.1359162517,11.8965307070,14.0895959601
7500000.025,240.,0.884,0.116,620.8025769982,69.7165003898,12.6529755678,13.4233034369
7500000.025,240.,0.98,0.02,665.4082678613,13.1066002363,6.2453093696,3.5188748761
7500000.025,260.,0.02,0.98,26.4265869586,789.3752911850,2.6292516259,4.2676399561
7500000.025,260.,0.116,0.884,128.0351565887,665.1436407995,6.7176838460,12.2717440627
7500000.025,260.,0.212,0.788,213.0163085190,566.1256428145,6.8175222210,14.0917875076
7500000.025,260.,0.308,0.692,285.2621520901,477.2949791328,14.7817010843,17.0829721098
7500000.025,260.,0.404,0.596,371.6228382892,373.2095006463,9.7518298804,17.2253135374
7500000.025,260.,0.5,0.5,435.1726200473,295.6292765219,7.3530030313,11.0078393242
7500000.025,260.,0.596,0.404,486.8467991346,230.8161354410,9.5257711571,11.9898856103
7500000.025,260.,0.692,0.308,534.8187278736,166.9945409558,14.8108516957,22.9912856845
7500000.025,260.,0.788,0.212,581.4114034081,109.1933300736,9.4292427397,10.6823078072
