Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
7000000.065,400.,0.308,0.692,508.2375895989,295.9578848912,0.9382971300,0.7932875867
7000000.065,400.,0.404,0.596,616.0580810526,239.9970691610,1.2697345595,1.0239482831
7000000.065,400.,0.5,0.5,709.3623319608,190.9105823547,0.9669379538,0.9124716463
7000000.065,400.,0.596,0.404,791.3062202014,146.6129361935,1.5397075694,0.4639431787
7000000.065,400.,0.692,0.308,863.8546469903,107.2770439572,2.2137913279,0.2941836641
7000000.065,400.,0.788,0.212,929.6471063843,70.8021261875,1.0678781598,0.3659194824
7000000.065,400.,0.884,0.116,988.5534442645,37.3990210599,2.2934107419,0.0757743642
7000000.065,400.,0.98,0.02,1043.1534634094,6.2688640263,1.3878825085,0.0548509850
8000000.06,200.,0.02,0.98,97.0276571796,1490.8649313159,5.6824691473,4.9679405793
8000000.06,200.,0.116,0.884,419.6616476304,1253.6687109422,6.3068780098,4.4303191882
8000000.06,200.,0.212,0.788,623.6585172395,1103.5937166623,7.2937774327,6.1204934879
8000000.06,200.,0.308,0.692,786.6744483379,981.7408884692,6.5690801663,5.0736910164
8000000.06,200.,0.404,0.596,930.4365506707,875.2945036301,6.0708687835,3.1665097231
8000000.06,200.,0.5,0.5,1068.3563691509,770.3344110362,4.6789834995,7.7252808451
8000000.06,200.,0.596,0.404,1206.0734000795,666.1564891094,5.9641557635,3.2528639473
8000000.06,200.,0.692,0.308,1346.7161990086,552.4672458013,8.2976467496,6.4633666066
8000000.06,200.,0.788,0.212,1506.4147330569,420.7603348298,3.2866184110,5.6432558939
8000000.06,200.,0.884,0.116,1690.5751870252,261.7473951020,4.2965829531,6.1098314958
8000000.06,200.,0.98,0.02,1914.4055148436,56.5300701453,8.4143593126,1.4332118015
8000000.06,220.,0.02,0.98,108.0353529227,1421.5726489070,3.4259308206,4.0840946591
8000000.06,220.,0.116,0.884,428.7161904864,1191.1800855399,5.4578224540,3.1632064068
8000000.06,220.,0.212,0.788,623.5311848902,1046.8079218897,6.5220782725,4.5827899071
8000000.06,220.,0.308,0.692,780.5796161137,928.0202911285,5.9474534170,4.9470553190
8000000.06,220.,0.404,0.596,919.5829669549,823.7085583942,2.7405007893,1.5817482085
8000000.06,220.,0.5,0.5,1054.4124865661,716.9386516829,2.9597997104,5.5023608041
8000000.06,220.,0.596,0.404,1182.3286166022,613.1350086462,4.6172025488,7.9742024662
8000000.06,220.,0.692,0.308,1320.7978932980,497.8461313385,3.3156395955,2.6002152200
8000000.06,220.,0.788,0.212,1466.6821833648,370.0028147799,8.3382085357,3.6694439160
8000000.06,220.,0.884,0.116,1631.9434832895,224.3202680579,12.6566719474,2.3822531994
8000000.06,220.,0.98,0.02,1819.4540831138,45.6894725135,9.1066010296,1.0065536497
8000000.06,240.,0.02,0.98,129.2001436948,1327.2698156482,5.2091799437,4.5114553362
8000000.06,240.,0.116,0.884,509.4575436631,1054.7858652764,2.3759650548,1.6410918764
8000000.06,240.,0.212,0.788,692.9652735044,917.3056595656,5.8409336312,4.2226400728
8000000.06,240.,0.308,0.692,814.8427082502,823.1143324268,3.9421209968,4.5605617064
8000000.06,240.,0.404,0.596,931.2147078791,731.7372923033,1.8140980542,2.3677407441
8000000.06,240.,0.5,0.5,1047.7960882325,637.2401242596,3.6925737382,4.8712542851
8000000.06,240.,0.596,0.404,1166.4537211680,535.8182858895,3.6586619377,3.2308031326
8000000.06,240.,0.692,0.308,1287.4092512546,431.6253325429,5.9570350546,3.4853435068
8000000.06,240.,0.788,0.212,1416.2512744126,315.0052567640,3.5802177940,1.4815280313
8000000.06,240.,0.884,0.116,1548.9766222028,185.9979922557,8.4078835715,1.6259710079
8000000.06,240.,0.98,0.02,1697.7157833109,35.8021231943,8.7742899776,0.4976828581
8000000.06,260.,0.02,0.98,121.7004772384,1229.6291586415,1.2729371927,2.6993563555
8000000.06,260.,0.116,0.884,505.9472081224,952.0977856422,4.0907017392,4.7249480889
8000000.06,260.,0.212,0.788,737.1474281319,780.6437830524,5.3462051412,4.0231571447
8000000.06,260.,0.308,0.692,894.8274473435,661.7022880457,3.0475649988,4.9116758574
8000000.06,260.,0.404,0.596,1000.8093931641,576.3188014504,2.2736432631,1.9018131654
8000000.06,260.,0.5,0.5,1075.2269709323,516.4313390037,6.6169012389,1.9601923715
8000000.06,260.,0.596,0.404,1159.5294786333,441.6883832279,1.4336798401,3.2314057346
8000000.06,260.,0.692,0.308,1256.1713130967,355.2614078490,3.2422818558,4.6477631874
8000000.06,260.,0.788,0.212,1361.8176311395,256.4031538850,5.2812170450,3.2815992862
8000000.06,260.,0.884,0.116,1471.4612570234,149.2113630151,6.4735601882,1.4507091786
8000000.06,260.,0.98,0.02,1584.7505005902,27.4536068206,10.1318095674,0.4551470015
8000000.06,280.,0.02,0.98,110.0047038521,1123.5820415620,1.4482961023,1.7060506263
8000000.06,280.,0.116,0.884,476.2071954583,861.2788995420,3.6429574052,2.5302044425
8000000.06,280.,0.212,0.788,707.6760262195,690.9461231130,1.8272771881,3.4116914105
8000000.06,280.,0.308,0.692,871.1701929859,567.6135139809,2.8494854534,3.5503886077
8000000.06,280.,0.404,0.596,1000.1219124338,468.7521948541,2.7049094611,2.0118586239
8000000.06,280.,0.5,0.5,1103.2189245148,385.0984644801,1.7572579916,3.1672096419
8000000.06,280.,0.596,0.404,1185.7990403837,315.9171340376,2.4049366779,1.9638848222
8000000.06,280.,0.692,0.308,1253.4760076949,258.5269999921,2.4096277628,0.7835294190
8000000.06,280.,0.788,0.212,1321.0875859240,194.5882581925,3.1061899580,2.3885198968
8000000.06,280.,0.884,0.116,1403.3374462301,113.6126661902,2.7680271273,0.7198489380
8000000.06,280.,0.98,0.02,1491.0122940896,20.4765689670,3.4584134760,0.1736741836
8000000.06,300.,0.02,0.98,97.9972605966,1012.9383924978,0.4547127059,1.9382005308
8000000.06,300.,0.116,0.884,438.7412863934,777.3688211178,2.0097920820,2.7753757992
8000000.06,300.,0.212,0.788,662.3417485258,617.8298336482,2.5997833521,3.4659158365
8000000.06,300.,0.308,0.692,825.0058809366,499.9815800392,2.9002762679,3.0853432976
8000000.06,300.,0.404,0.596,950.7130538261,405.6297734449,1.2118447213,1.9048285626
8000000.06,300.,0.5,0.5,1057.0219450569,324.0364558937,1.6699268459,1.5317132252
8000000.06,300.,0.596,0.404,1144.6103762249,254.3507416566,1.2717034393,0.6446910732
8000000.06,300.,0.692,0.308,1221.9230081177,191.1432056986,2.3221073175,1.2739774794
8000000.06,300.,0.788,0.212,1291.0760864737,132.7105180040,2.0434067999,0.6593276929
8000000.06,300.,0.884,0.116,1354.7718354565,76.4692312191,1.7048099060,0.6810043811
8000000.06,300.,0.98,0.02,1419.1228318795,14.5591769415,2.4979943796,0.1049022184
8000000.06,320.,0.02,0.98,86.0666020307,906.0961514079,0.7142716420,3.4302956252
8000000.06,320.,0.116,0.884,398.7932511870,701.0214344492,1.7594000713,1.6680239053
8000000.06,320.,0.212,0.788,610.4737720512,558.6881062610,1.8044906403,0.7531163836
8000000.06,320.,0.308,0.692,769.6037195424,448.7683205015,1.3438121234,2.1513327737
8000000.06,320.,0.404,0.596,895.0114321423,359.9340320674,1.1089104019,1.2657422768
8000000.06,320.,0.5,0.5,997.3571752225,285.4024513034,1.8035292928,1.3606017482
8000000.06,320.,0.596,0.404,1085.3950274505,220.3934308510,3.1047545855,1.2531140149
8000000.06,320.,0.692,0.308,1161.5820446310,162.3500188317,2.1328097451,1.3513610279
8000000.06,320.,0.788,0.212,1229.7676901620,108.8757774569,1.9397035660,0.6151075781
8000000.06,320.,0.884,0.116,1291.8746743787,58.5798674608,1.4166784904,0.7243959464
8000000.06,320.,0.98,0.02,1349.8902555939,10.1676645180,2.0730808947,0.0147021361
8000000.06,340.,0.02,0.98,74.6938669890,807.0942157730,0.4437680520,1.3383956597
8000000.06,340.,0.116,0.884,355.4170102123,633.9038590691,1.3055411811,1.8628291530
8000000.06,340.,0.212,0.788,556.4422580663,506.5026013282,1.3705256034,0.7941581352
8000000.06,340.,0.308,0.692,709.6391095648,407.4700660173,1.2879246886,0.8597674969
8000000.06,340.,0.404,0.596,832.7392930119,326.5468069075,0.8178145734,1.2648206215
8000000.06,340.,0.5,0.5,934.0206049400,258.0682646107,1.7181972142,1.0308026801
8000000.06,340.,0.596,0.404,1020.7208298886,198.0927783081,1.0895597829,1.6856016267
8000000.06,340.,0.692,0.308,1097.0074229741,144.1823313644,0.8841865243,0.8352231551
8000000.06,340.,0.788,0.212,1163.5913344521,96.1321639778,1.1950074901,0.5156568915
8000000.06,340.,0.884,0.116,1224.6281625804,51.1681306437,2.2376186621,0.2758600316
8000000.06,340.,0.98,0.02,1281.5515290668,8.6486598856,3.2686231766,0.1147033480
8000000.06,360.,0.02,0.98,64.2208151717,717.0791296525,0.1018069806,1.5199612414
8000000.06,360.,0.116,0.884,313.7715449810,572.6892157657,0.8228219169,1.0573911013
8000000.06,360.,0.212,0.788,500.3896245343,462.0475235568,1.2996719710,1.2065022880
8000000.06,360.,0.308,0.692,647.5587693641,373.3410368258,1.5353415245,0.6816659479
8000000.06,360.,0.404,0.596,767.2935042822,299.7639165858,1.4906792109,1.4022378535
8000000.06,360.,0.5,0.5,867.8136438838,236.6173894895,1.4016406135,1.4916181974
8000000.06,360.,0.596,0.404,953.2699568597,181.4877697138,2.5347557137,0.8340276138
8000000.06,360.,0.692,0.308,1028.3265568934,132.1284314666,1.0663191337,0.4218063280
8000000.06,360.,0.788,0.212,1095.6647219360,87.5005443193,1.7754733547,0.6571758492
8000000.06,360.,0.884,0.116,1156.1934144926,46.1889035591,0.8761666778,0.1892030459
8000000.06,360.,0.98,0.02,1211.4811042946,7.7802663623,0.8682517223,0.0690155376
8000000.06,380.,0.02,0.98,54.9951482741,637.7588640992,0.2556577348,1.1589787773
8000000.06,380.,0.116,0.884,275.5331493791,516.3629702878,1.1948223669,2.0534383457
8000000.06,380.,0.212,0.788,446.3724635885,421.9109484555,1.1692511541,1.2788413342
8000000.06,380.,0.308,0.692,585.0006004816,343.2820762620,0.8752227566,1.4808584975
8000000.06,380.,0.404,0.596,700.0465854979,276.9772192732,0.9500616895,1.1777101737
8000000.06,380.,0.5,0.5,798.2286448653,218.9374092531,1.2832957485,0.6705298495
8000000.06,380.,0.596,0.404,883.4577782630,168.2833427768,1.0677851506,0.4943669534
8000000.06,380.,0.692,0.308,958.6531876508,122.6987611733,1.6302559154,0.3706246557
8000000.06,380.,0.788,0.212,1024.9455614996,81.0206516272,2.1257732693,0.5033593066
8000000.06,380.,0.884,0.116,1086.1971968322,42.7951968714,1.1312053893,0.0259214994
8000000.06,380.,0.98,0.02,1140.9084588137,7.1528604405,1.0351011272,0.0376117490
8000000.06,400.,0.02,0.98,47.0645107892,567.0266825023,0.1991030396,0.9337234671
8000000.06,400.,0.116,0.884,240.9208903976,465.5891719721,0.7827806801,2.2591666644
8000000.06,400.,0.212,0.788,396.6814551619,384.1734606902,1.2070714927,1.7717217509
8000000.06,400.,0.308,0.692,525.7493284106,315.5376772737,1.1911099085,0.5234756557
8000000.06,400.,0.404,0.596,635.9255904228,255.7263416951,1.7778835816,0.8208644170
8000000.06,400.,0.5,0.5,729.9836607773,203.3091139182,1.1797728563,1.0431851005
8000000.06,400.,0.596,0.404,813.8508833983,156.3569328707,1.2913443056,0.2992008502
8000000.06,400.,0.692,0.308,887.1011710892,114.2919720718,0.7196606193,0.2727374631
8000000.06,400.,0.788,0.212,954.4371384075,75.6677690755,1.4664568300,0.3653058303
8000000.06,400.,0.884,0.116,1015.1541569468,40.0148517719,1.1598763774,0.1000526264
8000000.06,400.,0.98,0.02,1069.5195622360,6.7141611798,1.2104384909,0.0317943814
9000000.055,200.,0.02,0.98,99.4992830826,1492.4080243180,5.5712543955,9.1514254154
9000000.055,200.,0.116,0.884,416.6810450513,1258.9121827676,4.0094381834,6.3529171041
9000000.055,200.,0.212,0.788,619.6060492309,1107.6128204645,4.7098724579,5.7271437270
9000000.055,200.,0.308,0.692,782.3160353962,986.1144082138,9.2414637300,5.7254692929
9000000.055,200.,0.404,0.596,928.1743326246,876.3854764610,8.2355938894,10.2131902947
9000000.055,200.,0.5,0.5,1068.5149037592,769.3703394086,5.7210878018,6.5476100512
9000000.055,200.,0.596,0.404,1206.2391790385,663.7192517529,8.9169237878,8.6794027793
9000000.055,200.,0.692,0.308,1347.6423091897,553.4839447156,7.2961186711,5.7149258416
9000000.055,200.,0.788,0.212,1505.5996486533,423.0967854774,7.1179331108,3.4228045698
9000000.055,200.,0.884,0.116,1689.2805374661,262.6349069289,2.6720501753,4.4535668545
9000000.055,200.,0.98,0.02,1919.2227637878,56.8184552078,8.9458565010,1.5574860559
9000000.055,220.,0.02,0.98,100.0109187339,1431.9018665535,5.0957392037,3.2730751726
9000000.055,220.,0.116,0.884,421.4705646835,1198.0715585947,3.6585368283,5.3657346683
9000000.055,220.,0.212,0.788,618.8798776993,1054.9674025736,3.6960149306,2.5858375948
9000000.055,220.,0.308,0.692,778.8943414037,932.9710485654,5.5640743244,7.3767232954
9000000.055,220.,0.404,0.596,917.2179442483,826.8017232721,6.1684174949,4.5209530321
9000000.055,220.,0.5,0.5,1048.8103515785,721.7885011897,5.5784768073,2.9491889800
9000000.055,220.,0.596,0.404,1181.8891531327,615.8943305387,4.6573859222,8.3394214306
9000000.055,220.,0.692,0.308,1318.7358309606,500.5085629154,3.6773973205,3.8125369779
9000000.055,220.,0.788,0.212,1465.5495413612,372.9006404693,3.9125046756,4.8232804143
9000000.055,220.,0.884,0.116,1630.2085020242,226.4620029399,2.3782130708,3.3966626302
9000000.055,220.,0.98,0.02,1824.3454577725,46.0684097583,3.1517694647,0.7208852942
9000000.055,240.,0.02,0.98,116.6213463773,1346.5780034356,3.3120031217,2.9511594868
9000000.055,240.,0.116,0.884,467.8061907012,1090.5696840805,5.2371879643,4.4104690564
9000000.055,240.,0.212,0.788,655.5358846488,951.9318858705,6.2207667666,3.2428503424
9000000.055,240.,0.308,0.692,794.2052085238,845.2727925871,4.0850754830,5.5777429374
9000000.055,240.,0.404,0.596,921.7231706020,743.8808438836,3.9856108282,3.7592234792
9000000.055,240.,0.5,0.5,1042.6641848550,645.5045478055,4.5601102184,3.1187953462
9000000.055,240.,0.596,0.404,1162.8593837195,544.5873356721,2.3201409198,4.1441884710
9000000.055,240.,0.692,0.308,1285.4303497206,435.6312405596,6.2030263803,0.8769431078
9000000.055,240.,0.788,0.212,1415.6519739796,319.0286033057,7.6218744404,2.2811459248
9000000.055,240.,0.884,0.116,1556.0373678377,188.1154136431,2.7977828055,3.4843242231
9000000.055,240.,0.98,0.02,1710.7256059217,36.3207764473,8.4502818782,0.6980675750
9000000.055,260.,0.02,0.98,114.5300895784,1250.7846178748,2.5722871427,2.9670281483
9000000.055,260.,0.116,0.884,484.1156929054,980.7039629438,3.3432996453,1.7184637148
9000000.055,260.,0.212,0.788,706.4221566564,815.1705387635,4.7123859375,4.6706971130
9000000.055,260.,0.308,0.692,854.6695430295,701.9356495588,1.8661720060,2.6515757771
9000000.055,260.,0.404,0.596,958.4896335485,619.5450606515,1.4932942876,1.8215685490
9000000.055,260.,0.5,0.5,1054.3943078586,540.9004816633,3.4006574645,3.7973398778
9000000.055,260.,0.596,0.404,1153.0455406725,454.8273161213,2.8024249977,1.9058201433
9000000.055,260.,0.692,0.308,1255.6057111034,363.7279936011,2.6133248485,2.3907679383
9000000.055,260.,0.788,0.212,1362.3993769102,262.3244769385,2.8358917755,1.2886370825
9000000.055,260.,0.884,0.116,1474.5490054469,151.6577265908,5.7367758564,1.3881704464
9000000.055,260.,0.98,0.02,1590.0826139412,27.8373236413,11.3046531809,0.3225973690
9000000.055,280.,0.02,0.98,105.5304898307,1145.9380921602,1.5863749136,2.5467580068
9000000.055,280.,0.116,0.884,463.7342144976,889.0594051090,2.7333243463,5.2796983637
9000000.055,280.,0.212,0.788,689.7656853315,721.1490424245,1.6806613417,3.4091359857
9000000.055,280.,0.308,0.692,853.1718888597,596.8632715662,2.4776510973,3.7453453879
9000000.055,280.,0.404,0.596,978.0876367977,497.9320598006,3.5761046348,1.2233760459
9000000.055,280.,0.5,0.5,1078.7838385376,417.6277557682,0.6287762317,2.6213279668
9000000.055,280.,0.596,0.404,1158.5704839844,348.3075925000,1.9481815018,1.3430810317
9000000.055,280.,0.692,0.308,1234.3425653844,281.4079207554,1.7759335042,1.8427053359
9000000.055,280.,0.788,0.212,1314.8672392212,205.6864680377,2.1512011578,0.9196133212
9000000.055,280.,0.884,0.116,1405.8468404328,117.6290338583,3.1908025099,1.1129219426
9000000.055,280.,0.98,0.02,1499.5890353961,21.2869148876,7.0725716212,0.3787585136
9000000.055,300.,0.02,0.98,95.0873921821,1040.3468357897,0.6991636119,1.6388032905
9000000.055,300.,0.116,0.884,430.7128094770,804.9660576573,1.2006261520,2.4685203418
9000000.055,300.,0.212,0.788,652.2080958898,644.6531945092,1.9099004339,2.1148794354
9000000.055,300.,0.308,0.692,815.2339303140,524.8134509471,2.1023653639,3.4702392269
9000000.055,300.,0.404,0.596,942.2575129468,428.1420088073,2.7596473745,2.0121252216
9000000.055,300.,0.5,0.5,1047.5997039272,346.0301765416,1.0020801754,1.2053452150
9000000.055,300.,0.596,0.404,1136.7650158706,274.7377455276,1.8110080055,2.3347038076
9000000.055,300.,0.692,0.308,1215.4883425938,209.0235990935,1.5751983852,1.6408434836
9000000.055,300.,0.788,0.212,1284.6149125958,148.4923312382,3.2739710487,0.7075132656
9000000.055,300.,0.884,0.116,1351.3624595732,85.9771930436,1.4101235563,0.4287877674
9000000.055,300.,0.98,0.02,1424.5454860465,15.8242406289,3.2446233801,0.1210559861
9000000.055,320.,0.02,0.98,84.7034702960,937.0177561501,0.9625430001,3.6266848704
9000000.055,320.,0.116,0.884,394.4950179066,729.5089535842,2.6225125040,4.5857434449
9000000.055,320.,0.212,0.788,605.8606672785,584.3138716508,1.7629138209,2.6537775018
9000000.055,320.,0.308,0.692,766.0828294985,470.5388730535,1.1927588654,1.0707657093
9000000.055,320.,0.404,0.596,891.4573320418,380.6046414250,2.1648105441,1.5899881873
9000000.055,320.,0.5,0.5,996.0263853077,302.4886385050,0.8505423468,1.5442443304
9000000.055,320.,0.596,0.404,1084.0802185188,234.9380266226,1.8531677844,0.9879856345
9000000.055,320.,0.692,0.308,1163.0204416410,173.7011998529,0.9300018642,1.3045030294
9000000.055,320.,0.788,0.212,1233.7606568192,118.3456585300,1.5678978737,0.5012330025
9000000.055,320.,0.884,0.116,1296.7344940572,64.4930167468,1.7338326390,0.7448966417
9000000.055,320.,0.98,0.02,1359.7206765367,11.3626104418,2.1775794313,0.1368352651
9000000.055,340.,0.02,0.98,74.4625090213,840.1512692160,0.6547031302,2.2395688399
9000000.055,340.,0.116,0.884,355.0283928588,662.1114786205,1.5096294471,1.0999997840
9000000.055,340.,0.212,0.788,556.7407415897,531.0053915093,1.9145537601,1.9264257673
9000000.055,340.,0.308,0.692,711.0133113183,429.1130939431,1.0529671484,1.2338493139
9000000.055,340.,0.404,0.596,834.5966142651,344.2021446204,1.2637715901,2.0776784646
9000000.055,340.,0.5,0.5,937.3964994427,273.0581055839,0.4013923746,0.9156476823
9000000.055,340.,0.596,0.404,1025.5574242334,210.0365747875,1.2293774748,1.0470623986
9000000.055,340.,0.692,0.308,1103.0139121066,154.0359119409,1.8891125824,0.7247809263
9000000.055,340.,0.788,0.212,1172.0518948253,102.8541352617,1.6879778877,0.4695699159
9000000.055,340.,0.884,0.116,1234.7964632902,54.9938867474,1.2696588646,0.3549574793
9000000.055,340.,0.98,0.02,1293.0276928141,9.3425815718,2.7840320351,0.0289776817
9000000.055,360.,0.02,0.98,64.7196714630,751.8396343321,0.3176214001,1.6636929729
9000000.055,360.,0.116,0.884,317.4743306290,600.0287188707,0.8247260993,1.6042921203
9000000.055,360.,0.212,0.788,505.8466011863,485.1563746746,1.7777009511,1.0177595387
9000000.055,360.,0.308,0.692,652.3115788603,393.5942298893,1.4991332891,0.9370967493
9000000.055,360.,0.404,0.596,773.4225504617,316.3210082001,0.5558163355,1.3452850765
9000000.055,360.,0.5,0.5,875.4104714616,249.9258934231,1.8838490243,1.5088843071
9000000.055,360.,0.596,0.404,962.8544226041,191.6865014751,1.4255560687,1.0134787788
9000000.055,360.,0.692,0.308,1040.0025778930,139.8479660440,2.0936227564,0.9143793940
9000000.055,360.,0.788,0.212,1107.1912976810,92.9505249941,0.6730585543,0.6991131572
9000000.055,360.,0.884,0.116,1169.9866851296,49.3872883757,2.7661794895,0.3112055374
9000000.055,360.,0.98,0.02,1227.2751723117,8.3317705408,2.4520078083,0.0761792432
9000000.055,380.,0.02,0.98,56.0636221537,671.9253333018,0.2693155218,1.6899280836
9000000.055,380.,0.116,0.884,280.9263920255,544.0615996418,1.5565482355,1.3650470986
