Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
27000000.01,280.,0.212,0.788,390.2070915720,132.1810398616,4.3060388365,1.9601905681
27000000.01,280.,0.308,0.692,472.9292644841,105.7998254218,6.3475890111,1.3835733729
27000000.01,280.,0.404,0.596,534.5362685169,86.1584682152,5.3136641075,1.7270916404
27000000.01,280.,0.5,0.5,590.3612056479,68.5135605683,7.8557038150,3.1537585240
27000000.01,280.,0.596,0.404,635.1266475453,54.9183424442,8.6501946636,2.1040970476
27000000.01,280.,0.692,0.308,674.7254088187,42.0255947572,8.7206451441,2.1531940490
27000000.01,280.,0.788,0.212,715.0974946035,29.9031808790,8.6797549508,1.0167690684
27000000.01,280.,0.884,0.116,754.5924185351,16.9954813695,3.8687810132,0.2777318480
27000000.01,280.,0.98,0.02,795.8453941335,3.1356060412,6.3319116702,0.2650649685
27000000.01,300.,0.02,0.98,52.0788822760,221.3461836574,0.2861300559,0.8678807454
27000000.01,300.,0.116,0.884,231.6164649353,167.8735597851,5.1928615864,1.9870145540
27000000.01,300.,0.212,0.788,349.6820684765,132.1616124381,5.5181143196,1.6400774754
27000000.01,300.,0.308,0.692,436.6029252169,105.8143794131,7.3895008441,2.1395508847
27000000.01,300.,0.404,0.596,501.9230689404,85.5966642591,4.0864480369,1.0508643163
27000000.01,300.,0.5,0.5,556.6550771324,68.5065322172,5.7118507782,1.2811123239
27000000.01,300.,0.596,0.404,603.1905729113,54.1342171539,3.9533360796,0.9245969681
27000000.01,300.,0.692,0.308,644.9046335887,41.5563528597,4.9585382626,0.9491119430
27000000.01,300.,0.788,0.212,683.6576933595,28.7624330727,5.9486189204,1.2505741696
27000000.01,300.,0.884,0.116,724.7139963045,16.1754849662,4.2565764805,0.5786479879
27000000.01,300.,0.98,0.02,766.3028520610,2.8179378300,5.1035599077,0.1952019220
27000000.01,320.,0.02,0.98,42.0152071538,210.8999983775,0.7464517846,1.5687706618
27000000.01,320.,0.116,0.884,200.1497496343,164.7064587740,4.9856241302,2.5212829997
27000000.01,320.,0.212,0.788,312.2920783999,131.7482326712,2.1058718047,1.6509218243
27000000.01,320.,0.308,0.692,399.7403051775,105.3414907296,6.6352142505,1.7731964655
27000000.01,320.,0.404,0.596,466.0186257029,85.8565806415,2.9004221232,0.9264699908
27000000.01,320.,0.5,0.5,524.1709013632,67.9299090489,2.8499358631,0.6963101266
27000000.01,320.,0.596,0.404,571.4150733609,53.3431629702,5.0471231909,1.0720582887
27000000.01,320.,0.692,0.308,615.3592728143,40.0605738621,2.7299998369,1.3190391580
27000000.01,320.,0.788,0.212,656.2800962153,27.7935814963,4.4400187122,0.5446730448
27000000.01,320.,0.884,0.116,695.2972956339,15.5043437359,2.3473529979,0.4023514790
27000000.01,320.,0.98,0.02,732.2794831904,2.8426033643,0.9514507552,0.1722726736
27000000.01,340.,0.02,0.98,35.0750174653,199.3858020952,0.6099369067,1.4867090571
27000000.01,340.,0.116,0.884,171.3138834115,160.1163155694,3.0156973095,1.2819313505
27000000.01,340.,0.212,0.788,277.6521412152,129.6698298849,7.0544073132,1.5782335382
27000000.01,340.,0.308,0.692,359.6139920152,105.5389144614,5.9296702741,1.2867303030
27000000.01,340.,0.404,0.596,429.7476602895,84.9510836833,9.1726162234,2.1039084026
27000000.01,340.,0.5,0.5,487.9681303512,67.7076540199,2.3636961451,0.4756112962
27000000.01,340.,0.596,0.404,538.1733032557,52.9400605093,4.9648169090,1.4070086464
27000000.01,340.,0.692,0.308,582.5156670871,39.3206409873,4.8595246486,1.3520568973
27000000.01,340.,0.788,0.212,623.8798450227,26.8583466560,5.0367595963,0.3775582834
27000000.01,340.,0.884,0.116,662.9094103595,14.8172561051,5.0940845495,0.3214218942
27000000.01,340.,0.98,0.02,702.0070791717,2.5852397320,4.4486480615,0.0630868800
27000000.01,360.,0.02,0.98,29.0473597928,188.1972969532,0.4684758407,1.1448621152
27000000.01,360.,0.116,0.884,147.5128553035,154.6931801422,2.1356086529,1.1791032409
27000000.01,360.,0.212,0.788,243.9990224810,127.2646750749,4.8859086414,1.4160846726
27000000.01,360.,0.308,0.692,324.3717618777,104.2301492793,6.1454061119,0.9985457920
27000000.01,360.,0.404,0.596,391.7183704318,84.2643938837,3.0118217803,1.0986796502
27000000.01,360.,0.5,0.5,450.1941603321,67.7910328084,1.9061280257,0.6717927056
27000000.01,360.,0.596,0.404,503.4658990765,51.9728665628,2.5449435967,0.7099240902
27000000.01,360.,0.692,0.308,547.3890946543,38.6947530558,1.0849402342,0.5824359617
27000000.01,360.,0.788,0.212,589.4350347517,26.0887090518,2.7123028609,0.2958949747
27000000.01,360.,0.884,0.116,629.2840240151,14.2046955187,3.0177537481,0.4353678575
27000000.01,360.,0.98,0.02,668.0332648994,2.4520325861,3.0963816268,0.0273950426
27000000.01,380.,0.02,0.98,24.6184516656,177.0136983961,0.4538334444,0.5345359878
27000000.01,380.,0.116,0.884,127.8418619931,148.3998221231,2.2810583623,1.3677835882
27000000.01,380.,0.212,0.788,216.1035115899,123.5550317682,1.6869431068,1.1338246245
27000000.01,380.,0.308,0.692,291.8638544569,101.7769231996,4.0358358887,1.2327155857
27000000.01,380.,0.404,0.596,356.1670832674,83.6914506541,2.6252014330,0.7397979401
27000000.01,380.,0.5,0.5,415.8018142873,66.3136535037,3.3846883786,0.4998118755
27000000.01,380.,0.596,0.404,464.5439899680,51.8030257941,2.2464570136,0.4847470432
27000000.01,380.,0.692,0.308,511.9450090889,38.3155536193,2.5115833262,0.2269947250
27000000.01,380.,0.788,0.212,556.2280892541,25.5167272475,3.6966891131,0.4299290190
27000000.01,380.,0.884,0.116,595.2850232772,13.8458517785,3.3409164742,0.2547642157
27000000.01,380.,0.98,0.02,632.3817774280,2.3592716118,2.4997235775,0.0460343397
27000000.01,400.,0.02,0.98,21.0708879814,166.5696680351,0.2610371310,0.5063049411
27000000.01,400.,0.116,0.884,111.7237969931,141.3670285181,0.7399866493,0.8240649750
27000000.01,400.,0.212,0.788,191.3624918537,119.3858602757,1.1970079471,0.6734406468
27000000.01,400.,0.308,0.692,261.1917403204,99.2470483092,2.6480300820,0.7382030846
27000000.01,400.,0.404,0.596,324.3002941451,81.5097443667,3.6521396657,0.6889709000
27000000.01,400.,0.5,0.5,379.0313021526,65.8178232212,3.6782157407,0.9384175718
27000000.01,400.,0.596,0.404,430.7769411206,50.9563083953,2.4059183142,0.3342845273
27000000.01,400.,0.692,0.308,475.2135041518,37.9011792745,1.4563316114,0.5539887078
27000000.01,400.,0.788,0.212,519.1850722916,25.2850568801,3.4420709036,0.3256384375
27000000.01,400.,0.884,0.116,558.6250769986,13.6289343181,2.0812866226,0.1933494864
27000000.01,400.,0.98,0.02,598.2180190164,2.3070894198,2.4798916337,0.0390024521
28500000.005,200.,0.02,0.98,177.6112272099,241.1386835665,18.8754623448,7.4328963928
28500000.005,200.,0.116,0.884,423.7562820385,162.4754214182,13.5896753389,8.4856248102
28500000.005,200.,0.212,0.788,556.4404920828,117.5757614795,32.4670583338,8.5681118628
28500000.005,200.,0.308,0.692,651.0958668986,88.2961478500,37.8888359665,8.1035421903
28500000.005,200.,0.404,0.596,700.5993648761,70.0860878344,37.8811033192,11.7745098051
28500000.005,200.,0.5,0.5,749.4273745767,57.0723994633,19.9460887043,5.0086836314
28500000.005,200.,0.596,0.404,767.4376978254,49.9829812179,13.5783032287,2.0271989050
28500000.005,200.,0.692,0.308,814.3216215323,37.0038378558,15.8876312008,3.3171327886
28500000.005,200.,0.788,0.212,834.0077994627,30.1878622535,15.1535106479,3.7648799783
28500000.005,200.,0.884,0.116,863.8959507613,19.8864212243,17.3342952688,3.7094392326
28500000.005,200.,0.98,0.02,899.4030479536,4.7052490312,13.6363288773,0.4177828803
28500000.005,220.,0.02,0.98,132.5391832841,246.1580866333,11.0722026337,2.7761273760
28500000.005,220.,0.116,0.884,386.0781478848,164.4938843041,8.9360351741,3.4429056669
28500000.005,220.,0.212,0.788,496.9558796718,128.0300028412,28.2437978485,10.0760618651
28500000.005,220.,0.308,0.692,594.3080248205,96.2613251717,25.6005700456,8.7730824907
28500000.005,220.,0.404,0.596,646.5365710760,79.9924161793,35.4380437798,9.7918260350
28500000.005,220.,0.5,0.5,688.9233922543,66.4325718792,4.9639529176,2.4302141792
28500000.005,220.,0.596,0.404,736.1727470265,51.0756909072,21.7676696412,5.9268928787
28500000.005,220.,0.692,0.308,773.3383320597,41.1976085773,13.6993394548,2.8326030933
28500000.005,220.,0.788,0.212,797.6626385407,31.4766032653,20.1532957077,2.3816057695
28500000.005,220.,0.884,0.116,837.3720565961,19.5949104143,10.5375703608,1.9882118384
28500000.005,220.,0.98,0.02,881.4422793032,4.1887978315,15.6491245658,0.7240411942
28500000.005,240.,0.02,0.98,99.6132896459,246.5103993113,2.7912398992,2.4550799544
28500000.005,240.,0.116,0.884,341.3237989433,169.4617350783,12.1840282999,4.6694325409
28500000.005,240.,0.212,0.788,462.2964843512,130.3966343302,13.9567085821,3.3032280332
28500000.005,240.,0.308,0.692,539.5611957120,104.6399485654,14.4485753462,4.3308002431
28500000.005,240.,0.404,0.596,605.6312959986,84.3583151989,7.4254741282,2.6599551182
28500000.005,240.,0.5,0.5,652.7782682429,68.7396281463,20.2755460754,5.8456750941
28500000.005,240.,0.596,0.404,693.5657943207,56.2219689734,14.6403267004,4.5752107206
28500000.005,240.,0.692,0.308,734.4109673991,42.6696171608,10.5808877065,3.0581805944
28500000.005,240.,0.788,0.212,769.3743278979,31.2793784491,10.9558183847,2.7870967915
28500000.005,240.,0.884,0.116,812.0695696220,18.5267336489,17.8243687529,1.4861251179
28500000.005,240.,0.98,0.02,855.3039108203,3.6605111538,7.2969701294,0.3550257039
28500000.005,260.,0.02,0.98,76.4782935244,242.1137346791,1.8409682605,0.9052891598
28500000.005,260.,0.116,0.884,301.2464948242,171.8482912797,9.4108587845,3.4414453694
28500000.005,260.,0.212,0.788,422.1102510416,132.9161987620,5.3707576552,2.8064301480
28500000.005,260.,0.308,0.692,502.7461299017,107.5754123616,11.4731865119,3.0524049226
28500000.005,260.,0.404,0.596,573.1594861475,85.0681786658,8.6140042698,3.3864630399
28500000.005,260.,0.5,0.5,625.8603013638,68.6578406826,3.1544701550,1.4686926257
28500000.005,260.,0.596,0.404,667.2863088899,55.3864240008,7.6477324310,2.4526224084
28500000.005,260.,0.692,0.308,709.7560544603,42.2135699981,9.3260898989,2.9425116529
28500000.005,260.,0.788,0.212,743.8150662713,30.3982818044,13.4540765520,1.9469516418
28500000.005,260.,0.884,0.116,779.7335120926,17.6626442878,5.3601504931,1.3068406421
28500000.005,260.,0.98,0.02,826.5564245417,3.2860856917,9.6436969643,0.6013605629
28500000.005,280.,0.02,0.98,62.6655629935,233.7863320521,2.0804822176,2.7749262010
28500000.005,280.,0.116,0.884,265.6029179033,170.9725985087,2.9866323338,1.0535472045
28500000.005,280.,0.212,0.788,383.5257678310,134.4933010869,4.8926863928,1.4601185114
28500000.005,280.,0.308,0.692,471.1553917161,107.0008778072,1.9984248773,0.7974686093
28500000.005,280.,0.404,0.596,540.1070237004,85.5836352874,6.5182050712,1.6541567777
28500000.005,280.,0.5,0.5,586.3169139443,70.1989392841,8.0043725803,1.8667049862
28500000.005,280.,0.596,0.404,631.6864673118,56.0194065886,7.3395817098,1.9994010797
28500000.005,280.,0.692,0.308,676.3786229592,42.9546632139,8.8528873783,1.3532330506
28500000.005,280.,0.788,0.212,713.4984722806,30.4128357957,5.1079513106,1.9598248401
28500000.005,280.,0.884,0.116,756.3322850282,16.8493115570,8.7039254236,1.8831636567
28500000.005,280.,0.98,0.02,797.1610914503,3.1714440016,5.1838783019,0.3310639000
28500000.005,300.,0.02,0.98,50.9155767148,223.5790775589,0.7464116893,1.2802750544
28500000.005,300.,0.116,0.884,229.7792168370,169.9351210508,6.4325566666,2.2764439176
28500000.005,300.,0.212,0.788,347.2527111227,134.1176821312,4.2860519718,0.7851726963
28500000.005,300.,0.308,0.692,435.1896644433,107.1431356129,6.3725392834,1.3544785308
28500000.005,300.,0.404,0.596,503.1669348210,86.0299687384,8.0602172462,1.4056504397
28500000.005,300.,0.5,0.5,553.0613231070,70.6729220034,7.2791851138,1.2737256351
28500000.005,300.,0.596,0.404,605.0755570905,54.5653004090,5.9925490213,1.3213313849
28500000.005,300.,0.692,0.308,645.0794840338,41.4708523048,6.5550599572,1.1197225007
28500000.005,300.,0.788,0.212,685.6603356125,29.2534230756,3.4700143243,0.5941998681
28500000.005,300.,0.884,0.116,725.4188536368,16.5264383876,6.4693019187,0.8431124834
28500000.005,300.,0.98,0.02,768.1062757363,2.8941888095,5.8750015201,0.2290940503
28500000.005,320.,0.02,0.98,42.3804563675,212.4116243178,1.1274231909,0.4829108604
28500000.005,320.,0.116,0.884,198.1009170401,166.7677879715,5.3712791394,0.6954963991
28500000.005,320.,0.212,0.788,311.1952396486,133.3971103747,5.0557108424,1.6377354770
28500000.005,320.,0.308,0.692,394.5363449474,107.9885932129,1.9157534060,0.8896147008
28500000.005,320.,0.404,0.596,465.5137143552,86.3801928027,5.2170039591,0.8070791241
28500000.005,320.,0.5,0.5,520.0607793308,69.6863006335,5.4811804877,1.1112538094
28500000.005,320.,0.596,0.404,570.9429862518,54.4281812563,6.9714124210,1.4513549606
28500000.005,320.,0.692,0.308,615.4197385169,40.8691989238,7.4243066957,1.6127611346
28500000.005,320.,0.788,0.212,655.4403958200,28.1113160127,5.4837014030,0.6483965974
28500000.005,320.,0.884,0.116,696.1466341713,15.7233166576,6.6422713716,0.7639066734
28500000.005,320.,0.98,0.02,735.9013333091,2.8101801217,3.1635626349,0.0799498848
28500000.005,340.,0.02,0.98,34.8106959657,201.3337825540,0.9174113913,0.7114465544
28500000.005,340.,0.116,0.884,171.2135921786,162.7695844362,1.9482578369,1.4871310524
28500000.005,340.,0.212,0.788,275.8420799516,131.6908786736,4.0987914564,1.6005121830
28500000.005,340.,0.308,0.692,360.0259771252,106.6027813888,3.3011611973,0.8976138877
28500000.005,340.,0.404,0.596,428.3328537762,86.3256899286,5.8391824939,1.2389582332
28500000.005,340.,0.5,0.5,486.7409039045,69.0023624997,5.4820548662,1.4786595203
28500000.005,340.,0.596,0.404,538.1065636682,53.4083078288,5.5562848288,1.5624102474
28500000.005,340.,0.692,0.308,583.0858632083,40.2014724113,3.1711012846,1.1015102506
28500000.005,340.,0.788,0.212,623.7730980531,27.2222958966,5.2570574263,0.9206686334
28500000.005,340.,0.884,0.116,663.1417259534,14.9823228995,2.0513011026,0.2206490202
28500000.005,340.,0.98,0.02,703.0539996213,2.6660657703,2.8130879421,0.0450673471
28500000.005,360.,0.02,0.98,29.3264112831,190.2383036070,0.7363839936,1.1444731051
28500000.005,360.,0.116,0.884,149.1598864850,156.1845829966,2.0961166628,0.6974020923
28500000.005,360.,0.212,0.788,245.5418526172,128.3748893369,3.4127954472,1.5611317071
28500000.005,360.,0.308,0.692,324.3075682146,105.7175738217,1.0720964236,0.7099817485
28500000.005,360.,0.404,0.596,392.8754021081,85.7465803154,2.9431863790,0.9590286838
28500000.005,360.,0.5,0.5,451.4031106793,68.3919899849,2.4356593696,0.7706796277
28500000.005,360.,0.596,0.404,504.1800308475,53.1007511605,3.3618131708,0.6795834849
28500000.005,360.,0.692,0.308,547.3141717387,39.9108235689,4.3453435821,1.1859340399
28500000.005,360.,0.788,0.212,592.8488464834,26.5332191098,4.4242736474,0.3248957080
28500000.005,360.,0.884,0.116,630.3733159194,14.4808566750,1.8867378959,0.3749920679
28500000.005,360.,0.98,0.02,671.6672990845,2.4826655883,0.7687672429,0.0387720470
28500000.005,380.,0.02,0.98,24.8005761801,179.5373074451,0.4438692835,0.8064869245
28500000.005,380.,0.116,0.884,129.2476668455,150.0899748132,0.7278293122,1.0236408236
28500000.005,380.,0.212,0.788,217.1056965122,125.1803711258,3.3639028773,0.7603303826
28500000.005,380.,0.308,0.692,291.9024070251,103.7261303046,2.1735849987,0.6079641803
28500000.005,380.,0.404,0.596,358.2709260120,84.5371734748,2.7039387085,0.4416148997
28500000.005,380.,0.5,0.5,414.7989019581,68.1102923444,2.7752015413,0.7925146171
28500000.005,380.,0.596,0.404,468.2048472843,52.5322172266,3.6782457068,1.1554045578
28500000.005,380.,0.692,0.308,513.5822202765,39.1599503361,1.8598478303,0.4489695696
28500000.005,380.,0.788,0.212,557.5215097330,26.2983329403,2.2743826766,0.6622960305
28500000.005,380.,0.884,0.116,597.9605169569,14.0938663776,1.8701711317,0.3129398491
28500000.005,380.,0.98,0.02,636.4251598729,2.4321410262,3.2401462508,0.0623538976
28500000.005,400.,0.02,0.98,21.1292623889,168.9400126153,0.2924560417,0.4425653782
28500000.005,400.,0.116,0.884,112.9554788074,143.5858988698,2.2284114664,0.8549967431
28500000.005,400.,0.212,0.788,192.9095955057,120.8650961260,1.7218936292,0.3410638538
28500000.005,400.,0.308,0.692,264.1180075454,100.6764558020,3.3730366168,0.7009136228
28500000.005,400.,0.404,0.596,326.1051726342,83.0770003694,2.2719551251,0.6343877824
28500000.005,400.,0.5,0.5,380.8274517583,66.7805084140,2.9880551566,0.6661629188
28500000.005,400.,0.596,0.404,433.6952068691,52.1455584552,2.7704252745,0.8953858670
28500000.005,400.,0.692,0.308,479.6895118789,38.3865333355,3.4288625257,0.4994044690
28500000.005,400.,0.788,0.212,523.8293838012,25.7081835113,1.9460931409,0.3526716161
28500000.005,400.,0.884,0.116,563.6299095768,13.7753693514,2.5820177099,0.2326481559
28500000.005,400.,0.98,0.02,601.5744565251,2.3618575146,1.3159691361,0.0711351897
30000000.,200.,0.02,0.98,168.3065103119,245.1657630162,6.7774424087,4.0663614046
30000000.,200.,0.116,0.884,429.1912849004,159.9837051702,20.2412306605,8.7692876366
30000000.,200.,0.212,0.788,558.9264053267,117.7826005496,28.0612674068,7.0880582643
30000000.,200.,0.308,0.692,633.6016388794,92.3472960872,21.5849668511,6.7490866554
30000000.,200.,0.404,0.596,697.0698954397,72.5064928403,14.9992177279,3.4752050995
30000000.,200.,0.5,0.5,744.2302337867,58.6958491227,24.2108624550,6.9018680051
30000000.,200.,0.596,0.404,776.9348138611,49.4224039080,21.0305197433,6.2702899731
30000000.,200.,0.692,0.308,798.5390729869,41.6922122137,20.8568916397,4.6702277468
30000000.,200.,0.788,0.212,830.0049699551,29.7809803962,7.4082577037,3.6967164930
30000000.,200.,0.884,0.116,856.4787639668,20.1360934533,10.2886224535,2.0080026232
30000000.,200.,0.98,0.02,896.1073489250,5.0413169353,16.2687448809,1.6378629340
30000000.,220.,0.02,0.98,131.0724580998,247.5988654678,2.5311214423,1.8626699730
30000000.,220.,0.116,0.884,381.5566772234,167.4306410518,15.3522447495,4.5585167894
30000000.,220.,0.212,0.788,496.7009235366,128.9482967029,30.9501478045,9.9466952212
30000000.,220.,0.308,0.692,583.2445288487,101.8128606178,19.2509327908,6.6061111079
30000000.,220.,0.404,0.596,649.1451433165,79.1342942862,20.0733203153,4.9928637117
30000000.,220.,0.5,0.5,698.0287087227,64.1167964783,27.3378158785,5.6255260942
30000000.,220.,0.596,0.404,736.8237762447,51.5739081769,23.7305575903,4.8988774642
30000000.,220.,0.692,0.308,759.6009790738,43.5355630675,15.8522880729,5.3065609900
30000000.,220.,0.788,0.212,793.8042902381,32.9317371755,26.1083567674,5.6372020272
30000000.,220.,0.884,0.116,834.8494093013,18.8480817987,19.3154604470,3.6360723543
30000000.,220.,0.98,0.02,882.7022390625,4.1382069643,11.8607519035,0.5572779298
30000000.,240.,0.02,0.98,97.5794598199,248.2370198613,3.0859782393,2.5209639683
30000000.,240.,0.116,0.884,339.3718933249,170.2242448736,3.9052352734,1.3156556094
30000000.,240.,0.212,0.788,467.5795500869,128.4034337253,8.6065847327,3.3255620274
30000000.,240.,0.308,0.692,541.0037346152,105.0153354528,4.1347953227,1.7288505397
30000000.,240.,0.404,0.596,610.0685693057,82.8304444848,6.5057996411,2.3482918275
30000000.,240.,0.5,0.5,659.4699575329,68.2927974063,12.7868522901,2.5391707001
30000000.,240.,0.596,0.404,698.0223439120,54.5867832937,13.0116112759,2.9430617257
30000000.,240.,0.692,0.308,732.8828672536,42.7461996664,8.1989390524,2.4326356348
30000000.,240.,0.788,0.212,771.5098128448,31.4479262665,8.3982708158,1.7267962486
